,SELL_ID,SELL_CATEGORY,ITEM_NAME,CALENDAR_DATE,PRICE,QUANTITY,YEAR,HOLIDAY,IS_WEEKEND,IS_SCHOOLBREAK,AVERAGE_TEMPERATURE,IS_OUTDOOR
1187,2052,2,BURGER,10/17/12,12.49,24,2012,No Holiday,0,0,57.2,1
1195,2052,2,BURGER,10/17/13,10.12,28,2013,No Holiday,0,0,51.8,1
1203,2052,2,BURGER,10/17/14,12.85,18,2014,No Holiday,0,0,55.4,1
1211,2052,2,BURGER,10/18/12,12.49,18,2012,No Holiday,0,0,59.0,1
1219,2052,2,BURGER,10/18/13,10.12,30,2013,No Holiday,0,0,55.4,1
1235,2052,2,BURGER,10/19/12,12.49,16,2012,No Holiday,0,0,59.0,1
1299,2052,2,BURGER,10/20/14,12.85,16,2014,No Holiday,0,0,55.4,1
1315,2052,2,BURGER,10/21/13,10.12,26,2013,No Holiday,0,0,51.8,1
1323,2052,2,BURGER,10/21/14,12.85,20,2014,No Holiday,0,0,53.6,1
1331,2052,2,BURGER,10/22/12,12.49,18,2012,No Holiday,0,0,60.8,1
1339,2052,2,BURGER,10/22/13,10.12,28,2013,No Holiday,0,0,50.0,1
1347,2052,2,BURGER,10/22/14,12.85,20,2014,No Holiday,0,0,50.0,1
1355,2052,2,BURGER,10/23/12,12.49,22,2012,No Holiday,0,0,50.0,1
1363,2052,2,BURGER,10/23/13,10.12,28,2013,No Holiday,0,0,55.4,1
1371,2052,2,BURGER,10/23/14,12.85,16,2014,No Holiday,0,0,48.2,1
1379,2052,2,BURGER,10/24/12,12.49,20,2012,No Holiday,0,0,46.4,1
1387,2052,2,BURGER,10/24/13,10.12,28,2013,No Holiday,0,0,57.2,1
1395,2052,2,BURGER,10/24/14,12.85,20,2014,No Holiday,0,0,50.0,1
1403,2052,2,BURGER,10/25/12,12.49,16,2012,No Holiday,0,0,50.0,1
1411,2052,2,BURGER,10/25/13,10.12,24,2013,No Holiday,0,0,59.0,1
1427,2052,2,BURGER,10/26/12,12.49,20,2012,No Holiday,0,0,48.2,1
1467,2052,2,BURGER,10/27/14,12.85,18,2014,No Holiday,0,0,53.6,1
1483,2052,2,BURGER,10/28/13,10.12,30,2013,No Holiday,0,0,53.6,1
1491,2052,2,BURGER,10/28/14,12.85,22,2014,No Holiday,0,0,51.8,1
1499,2052,2,BURGER,10/29/12,12.49,18,2012,No Holiday,0,0,53.6,1
1507,2052,2,BURGER,10/29/13,10.12,24,2013,No Holiday,0,0,46.4,1
1515,2052,2,BURGER,10/29/14,12.85,22,2014,No Holiday,0,0,48.2,1
1547,2052,2,BURGER,10/30/12,12.49,20,2012,No Holiday,0,0,53.6,1
1555,2052,2,BURGER,10/30/13,10.12,24,2013,No Holiday,0,0,44.6,1
1563,2052,2,BURGER,10/30/14,12.85,16,2014,No Holiday,0,0,50.0,1
1571,2052,2,BURGER,10/31/12,12.49,22,2012,No Holiday,0,0,53.6,1
1579,2052,2,BURGER,10/31/13,10.12,30,2013,No Holiday,0,0,44.6,1
1587,2052,2,BURGER,10/31/14,12.85,16,2014,No Holiday,0,0,48.2,1
1691,2052,2,BURGER,10/8/12,12.49,20,2012,No Holiday,0,0,66.2,1
1699,2052,2,BURGER,10/8/13,10.12,22,2013,No Holiday,0,0,66.2,1
1715,2052,2,BURGER,10/9/12,12.49,18,2012,No Holiday,0,0,66.2,1
1723,2052,2,BURGER,10/9/13,10.12,26,2013,No Holiday,0,0,60.8,1
1731,2052,2,BURGER,10/9/14,12.85,22,2014,No Holiday,0,0,66.2,1
1739,2052,2,BURGER,11/1/12,12.49,18,2012,No Holiday,0,0,51.8,1
1747,2052,2,BURGER,11/1/13,10.12,28,2013,No Holiday,0,0,48.2,1
1779,2052,2,BURGER,11/10/14,12.85,18,2014,No Holiday,0,0,42.8,1
1795,2052,2,BURGER,11/11/13,10.12,30,2013,No Holiday,0,0,35.6,1
1803,2052,2,BURGER,11/11/14,12.85,20,2014,No Holiday,0,0,44.6,1
1811,2052,2,BURGER,11/12/12,12.49,20,2012,No Holiday,0,0,46.4,1
1819,2052,2,BURGER,11/12/13,10.12,24,2013,No Holiday,0,0,37.4,1
1827,2052,2,BURGER,11/12/14,12.85,24,2014,No Holiday,0,0,44.6,1
1835,2052,2,BURGER,11/13/12,12.49,18,2012,No Holiday,0,0,42.8,1
1843,2052,2,BURGER,11/13/13,10.12,26,2013,No Holiday,0,0,35.6,1
1851,2052,2,BURGER,11/13/14,12.85,20,2014,No Holiday,0,0,46.4,1
1859,2052,2,BURGER,11/14/12,12.49,18,2012,No Holiday,0,0,44.6,1
1867,2052,2,BURGER,11/14/13,10.12,28,2013,No Holiday,0,0,37.4,1
1875,2052,2,BURGER,11/14/14,12.85,18,2014,No Holiday,0,0,44.6,1
1883,2052,2,BURGER,11/15/12,12.49,16,2012,No Holiday,0,0,44.6,1
1891,2052,2,BURGER,11/15/13,10.12,26,2013,No Holiday,0,0,39.2,1
1907,2052,2,BURGER,11/16/12,12.49,18,2012,No Holiday,0,0,46.4,1
1947,2052,2,BURGER,11/17/14,12.85,16,2014,No Holiday,0,0,39.2,1
1963,2052,2,BURGER,11/18/13,10.12,28,2013,No Holiday,0,0,42.8,1
1971,2052,2,BURGER,11/18/14,12.85,22,2014,No Holiday,0,0,39.2,1
1979,2052,2,BURGER,11/19/12,12.49,20,2012,No Holiday,0,0,37.4,1
1987,2052,2,BURGER,11/19/13,10.12,28,2013,No Holiday,0,0,39.2,1
1995,2052,2,BURGER,11/19/14,12.85,24,2014,No Holiday,0,0,39.2,1
2003,2052,2,BURGER,11/2/12,12.49,20,2012,No Holiday,0,0,53.6,1
2027,2052,2,BURGER,11/20/12,12.49,22,2012,No Holiday,0,0,37.4,1
2035,2052,2,BURGER,11/20/13,10.12,30,2013,No Holiday,0,0,39.2,1
2043,2052,2,BURGER,11/20/14,12.85,22,2014,No Holiday,0,0,39.2,1
2051,2052,2,BURGER,11/21/12,12.49,22,2012,No Holiday,0,0,41.0,1
2059,2052,2,BURGER,11/21/13,10.12,28,2013,No Holiday,0,0,41.0,1
2067,2052,2,BURGER,11/21/14,12.85,22,2014,No Holiday,0,0,39.2,1
2075,2052,2,BURGER,11/22/12,12.49,22,2012,No Holiday,0,0,39.2,1
2083,2052,2,BURGER,11/22/13,10.12,30,2013,No Holiday,0,0,35.6,1
2099,2052,2,BURGER,11/23/12,12.49,16,2012,No Holiday,0,0,33.8,1
2139,2052,2,BURGER,11/24/14,12.85,24,2014,No Holiday,0,0,39.2,1
2155,2052,2,BURGER,11/25/13,10.12,28,2013,No Holiday,0,0,37.4,1
2163,2052,2,BURGER,11/25/14,12.85,20,2014,No Holiday,0,0,35.6,1
2171,2052,2,BURGER,11/26/12,12.49,18,2012,No Holiday,0,0,39.2,1
2179,2052,2,BURGER,11/26/13,10.12,28,2013,No Holiday,0,0,33.8,1
2187,2052,2,BURGER,11/26/14,12.85,16,2014,No Holiday,0,0,33.8,1
2195,2052,2,BURGER,11/27/12,12.49,18,2012,No Holiday,0,0,37.4,1
2203,2052,2,BURGER,11/27/13,10.12,26,2013,No Holiday,0,0,35.6,1
2211,2052,2,BURGER,11/27/14,12.85,20,2014,No Holiday,0,0,28.4,1
2219,2052,2,BURGER,11/28/12,12.49,20,2012,No Holiday,0,0,35.6,1
2235,2052,2,BURGER,11/28/14,12.85,24,2014,No Holiday,0,0,33.8,1
2243,2052,2,BURGER,11/29/12,12.49,20,2012,No Holiday,0,0,32.0,1
2251,2052,2,BURGER,11/29/13,10.12,22,2013,No Holiday,0,0,32.0,1
2283,2052,2,BURGER,11/3/14,12.85,16,2014,No Holiday,0,0,50.0,1
2291,2052,2,BURGER,11/30/12,12.49,18,2012,No Holiday,0,0,32.0,1
2323,2052,2,BURGER,11/4/13,10.12,24,2013,No Holiday,0,0,35.6,1
2331,2052,2,BURGER,11/4/14,12.85,20,2014,No Holiday,0,0,51.8,1
2339,2052,2,BURGER,11/5/12,12.49,20,2012,No Holiday,0,0,53.6,1
2347,2052,2,BURGER,11/5/13,10.12,28,2013,No Holiday,0,0,39.2,1
2355,2052,2,BURGER,11/5/14,12.85,22,2014,No Holiday,0,0,50.0,1
2363,2052,2,BURGER,11/6/12,12.49,16,2012,No Holiday,0,0,51.8,1
2371,2052,2,BURGER,11/6/13,10.12,28,2013,No Holiday,0,0,41.0,1
2379,2052,2,BURGER,11/6/14,12.85,22,2014,No Holiday,0,0,50.0,1
2387,2052,2,BURGER,11/7/12,12.49,24,2012,No Holiday,0,0,50.0,1
2395,2052,2,BURGER,11/7/13,10.12,22,2013,No Holiday,0,0,41.0,1
2403,2052,2,BURGER,11/7/14,12.85,24,2014,No Holiday,0,0,48.2,1
2411,2052,2,BURGER,11/8/12,12.49,24,2012,No Holiday,0,0,46.4,1
2419,2052,2,BURGER,11/8/13,10.12,26,2013,No Holiday,0,0,42.8,1
2435,2052,2,BURGER,11/9/12,12.49,22,2012,No Holiday,0,0,46.4,1
2475,2052,2,BURGER,12/1/14,12.85,24,2014,No Holiday,0,0,39.2,1
2483,2052,2,BURGER,12/10/12,12.49,20,2012,No Holiday,0,0,32.0,1
2499,2052,2,BURGER,12/10/14,12.85,24,2014,No Holiday,0,0,33.8,1
2507,2052,2,BURGER,12/11/12,12.49,20,2012,No Holiday,0,0,33.8,1
2523,2052,2,BURGER,12/11/14,12.85,16,2014,No Holiday,0,0,33.8,1
2531,2052,2,BURGER,12/12/12,12.49,16,2012,No Holiday,0,0,35.6,1
2539,2052,2,BURGER,12/12/13,10.12,28,2013,No Holiday,0,0,30.2,1
2555,2052,2,BURGER,12/13/12,12.49,20,2012,No Holiday,0,0,32.0,1
2563,2052,2,BURGER,12/13/13,10.12,30,2013,No Holiday,0,0,30.2,1
2619,2052,2,BURGER,12/15/14,12.85,20,2014,No Holiday,0,0,32.0,1
2635,2052,2,BURGER,12/16/13,10.12,24,2013,No Holiday,0,0,32.0,1
2643,2052,2,BURGER,12/16/14,11.45,26,2014,No Holiday,0,0,30.2,1
2699,2052,2,BURGER,12/19/12,12.49,20,2012,No Holiday,0,0,30.2,1
2731,2052,2,BURGER,12/2/13,10.12,28,2013,No Holiday,0,0,30.2,1
2739,2052,2,BURGER,12/2/14,12.85,18,2014,No Holiday,0,0,41.0,1
2747,2052,2,BURGER,12/20/12,12.49,18,2012,No Holiday,0,0,30.2,1
2755,2052,2,BURGER,12/20/13,10.12,22,2013,No Holiday,0,0,26.6,1
2883,2052,2,BURGER,12/25/14,11.45,26,2014,No Holiday,0,0,32.0,1
2891,2052,2,BURGER,12/26/12,12.49,16,2012,No Holiday,0,0,30.2,1
2915,2052,2,BURGER,12/27/12,12.64,18,2012,No Holiday,0,0,30.2,1
2987,2052,2,BURGER,12/3/12,12.49,20,2012,No Holiday,0,0,32.0,1
3003,2052,2,BURGER,12/3/14,12.85,18,2014,No Holiday,0,0,42.8,1
3027,2052,2,BURGER,12/30/14,11.45,22,2014,No Holiday,0,0,33.8,1
3051,2052,2,BURGER,12/31/14,11.45,24,2014,No Holiday,0,0,35.6,1
3059,2052,2,BURGER,12/4/12,12.49,18,2012,No Holiday,0,0,33.8,1
3067,2052,2,BURGER,12/4/13,10.12,24,2013,No Holiday,0,0,28.4,1
3075,2052,2,BURGER,12/4/14,12.85,24,2014,No Holiday,0,0,42.8,1
3083,2052,2,BURGER,12/5/12,12.49,20,2012,No Holiday,0,0,32.0,1
3099,2052,2,BURGER,12/5/14,12.85,24,2014,No Holiday,0,0,39.2,1
3107,2052,2,BURGER,12/6/12,12.49,22,2012,No Holiday,0,0,32.0,1
3171,2052,2,BURGER,12/8/14,12.85,16,2014,No Holiday,0,0,39.2,1
3195,2052,2,BURGER,12/9/14,12.85,18,2014,No Holiday,0,0,33.8,1
3203,2052,2,BURGER,2/1/12,12.75,20,2012,No Holiday,0,0,32.0,1
3235,2052,2,BURGER,2/10/12,12.75,20,2012,No Holiday,0,0,32.0,1
3307,2052,2,BURGER,2/12/13,12.64,24,2013,No Holiday,0,0,32.0,1
3331,2052,2,BURGER,2/13/12,12.75,16,2012,No Holiday,0,0,32.0,1
3339,2052,2,BURGER,2/13/13,12.64,18,2013,No Holiday,0,0,33.8,1
3363,2052,2,BURGER,2/14/12,12.75,18,2012,No Holiday,0,0,32.0,1
3395,2052,2,BURGER,2/15/12,12.75,16,2012,No Holiday,0,0,32.0,1
3403,2052,2,BURGER,2/15/13,12.64,22,2013,No Holiday,0,0,32.0,1
3427,2052,2,BURGER,2/16/12,12.75,16,2012,No Holiday,0,0,32.0,1
3459,2052,2,BURGER,2/17/12,12.75,18,2012,No Holiday,0,0,32.0,1
3483,2052,2,BURGER,2/17/15,11.45,24,2015,No Holiday,0,0,32.0,1
3515,2052,2,BURGER,2/18/15,11.45,24,2015,No Holiday,0,0,30.2,1
3531,2052,2,BURGER,2/19/13,12.64,18,2013,No Holiday,0,0,32.0,1
3547,2052,2,BURGER,2/19/15,11.45,22,2015,No Holiday,0,0,32.0,1
3587,2052,2,BURGER,2/20/12,12.75,20,2012,No Holiday,0,0,37.4,1
3595,2052,2,BURGER,2/20/13,12.64,20,2013,No Holiday,0,0,35.6,1
3611,2052,2,BURGER,2/20/15,11.45,22,2015,No Holiday,0,0,32.0,1
3619,2052,2,BURGER,2/21/12,12.75,20,2012,No Holiday,0,0,39.2,1
3627,2052,2,BURGER,2/21/13,12.64,16,2013,No Holiday,0,0,33.8,1
3635,2052,2,BURGER,2/21/14,11.96,22,2014,No Holiday,0,0,33.8,1
3651,2052,2,BURGER,2/22/12,12.75,20,2012,No Holiday,0,0,39.2,1
3659,2052,2,BURGER,2/22/13,12.64,22,2013,No Holiday,0,0,35.6,1
3683,2052,2,BURGER,2/23/12,12.75,22,2012,No Holiday,0,0,42.8,1
3707,2052,2,BURGER,2/23/15,11.45,20,2015,No Holiday,0,0,33.8,1
3715,2052,2,BURGER,2/24/12,12.75,24,2012,No Holiday,0,0,39.2,1
3731,2052,2,BURGER,2/24/14,11.96,24,2014,No Holiday,0,0,33.8,1
3739,2052,2,BURGER,2/24/15,11.45,28,2015,No Holiday,0,0,39.2,1
3755,2052,2,BURGER,2/25/13,12.64,20,2013,No Holiday,0,0,32.0,1
3763,2052,2,BURGER,2/25/14,11.96,26,2014,No Holiday,0,0,28.4,1
3771,2052,2,BURGER,2/25/15,11.45,28,2015,No Holiday,0,0,41.0,1
3787,2052,2,BURGER,2/26/13,12.64,18,2013,No Holiday,0,0,32.0,1
3795,2052,2,BURGER,2/26/14,11.96,22,2014,No Holiday,0,0,37.4,1
3803,2052,2,BURGER,2/26/15,11.45,22,2015,No Holiday,0,0,41.0,1
3811,2052,2,BURGER,2/27/12,12.75,20,2012,No Holiday,0,0,30.2,1
3819,2052,2,BURGER,2/27/13,12.64,22,2013,No Holiday,0,0,35.6,1
3827,2052,2,BURGER,2/27/14,11.96,24,2014,No Holiday,0,0,42.8,1
3835,2052,2,BURGER,2/27/15,11.45,24,2015,No Holiday,0,0,37.4,1
3843,2052,2,BURGER,2/28/12,12.75,22,2012,No Holiday,0,0,33.8,1
3851,2052,2,BURGER,2/28/13,12.64,22,2013,No Holiday,0,0,35.6,1
3859,2052,2,BURGER,2/28/14,11.96,26,2014,No Holiday,0,0,41.0,1
4067,2052,2,BURGER,2/9/12,12.75,16,2012,No Holiday,0,0,32.0,1
4099,2052,2,BURGER,3/1/12,12.75,20,2012,No Holiday,0,0,33.8,1
4116,2052,2,BURGER,3/1/13,13.13,56,2013,No Holiday,0,0,39.2,1
4117,2052,2,BURGER,3/1/13,13.13,56,2013,No Holiday,0,0,32.0,1
4118,2052,2,BURGER,3/1/13,13.41,80,2013,No Holiday,0,0,39.2,1
4119,2052,2,BURGER,3/1/13,13.41,80,2013,No Holiday,0,0,32.0,1
4171,2052,2,BURGER,3/10/14,11.96,26,2014,No Holiday,0,0,39.2,1
4179,2052,2,BURGER,3/10/15,11.45,24,2015,No Holiday,0,0,42.8,1
4203,2052,2,BURGER,3/11/14,11.96,20,2014,No Holiday,0,0,46.4,1
4211,2052,2,BURGER,3/11/15,11.45,28,2015,No Holiday,0,0,44.6,1
4219,2052,2,BURGER,3/12/12,12.75,20,2012,No Holiday,0,0,55.4,1
4227,2052,2,BURGER,3/12/13,12.64,16,2013,No Holiday,0,0,37.4,1
4235,2052,2,BURGER,3/12/14,11.96,26,2014,No Holiday,0,0,39.2,1
4243,2052,2,BURGER,3/12/15,11.45,28,2015,No Holiday,0,0,39.2,1
4251,2052,2,BURGER,3/13/12,12.75,16,2012,No Holiday,0,0,50.0,1
4259,2052,2,BURGER,3/13/13,12.64,16,2013,No Holiday,0,0,42.8,1
4267,2052,2,BURGER,3/13/14,11.96,22,2014,No Holiday,0,0,37.4,1
4275,2052,2,BURGER,3/13/15,11.45,22,2015,No Holiday,0,0,46.4,1
4283,2052,2,BURGER,3/14/12,12.75,20,2012,No Holiday,0,0,41.0,1
4291,2052,2,BURGER,3/14/13,12.64,18,2013,No Holiday,0,0,42.8,1
4299,2052,2,BURGER,3/14/14,11.96,26,2014,No Holiday,0,0,41.0,1
4315,2052,2,BURGER,3/15/12,12.75,18,2012,No Holiday,0,0,37.4,1
4323,2052,2,BURGER,3/15/13,12.64,16,2013,No Holiday,0,0,44.6,1
4347,2052,2,BURGER,3/16/12,12.75,16,2012,No Holiday,0,0,42.8,1
4371,2052,2,BURGER,3/16/15,11.45,22,2015,No Holiday,0,0,51.8,1
4395,2052,2,BURGER,3/17/14,11.96,22,2014,No Holiday,0,0,53.6,1
4403,2052,2,BURGER,3/17/15,11.45,22,2015,No Holiday,0,0,53.6,1
4419,2052,2,BURGER,3/18/13,12.64,18,2013,No Holiday,0,0,35.6,1
4427,2052,2,BURGER,3/18/14,11.96,18,2014,No Holiday,0,0,42.8,1
4435,2052,2,BURGER,3/18/15,11.45,22,2015,No Holiday,0,0,51.8,1
4443,2052,2,BURGER,3/19/12,12.75,22,2012,No Holiday,0,0,46.4,1
4451,2052,2,BURGER,3/19/13,12.64,18,2013,No Holiday,0,0,37.4,1
4459,2052,2,BURGER,3/19/14,11.96,20,2014,No Holiday,0,0,32.0,1
4467,2052,2,BURGER,3/19/15,11.45,28,2015,No Holiday,0,0,46.4,1
4475,2052,2,BURGER,3/2/12,12.75,24,2012,No Holiday,0,0,35.6,1
4499,2052,2,BURGER,3/2/15,11.45,20,2015,No Holiday,0,0,39.2,1
4507,2052,2,BURGER,3/20/12,12.75,16,2012,No Holiday,0,0,44.6,1
4515,2052,2,BURGER,3/20/13,12.64,18,2013,No Holiday,0,0,44.6,1
4523,2052,2,BURGER,3/20/14,11.96,18,2014,No Holiday,0,0,39.2,1
4531,2052,2,BURGER,3/20/15,11.45,20,2015,No Holiday,0,0,50.0,1
4539,2052,2,BURGER,3/21/12,12.75,16,2012,No Holiday,0,0,37.4,1
4547,2052,2,BURGER,3/21/13,12.64,20,2013,No Holiday,0,0,46.4,1
4555,2052,2,BURGER,3/21/14,11.96,18,2014,No Holiday,0,0,46.4,1
4571,2052,2,BURGER,3/22/12,12.75,20,2012,No Holiday,0,0,39.2,1
4579,2052,2,BURGER,3/22/13,12.64,20,2013,No Holiday,0,0,41.0,1
4603,2052,2,BURGER,3/23/12,12.75,24,2012,No Holiday,0,0,42.8,1
4627,2052,2,BURGER,3/23/15,11.45,24,2015,No Holiday,0,0,55.4,1
4651,2052,2,BURGER,3/24/14,11.96,26,2014,No Holiday,0,0,39.2,1
4659,2052,2,BURGER,3/24/15,11.45,22,2015,No Holiday,0,0,59.0,1
4675,2052,2,BURGER,3/25/13,12.64,24,2013,No Holiday,0,0,46.4,1
4683,2052,2,BURGER,3/25/14,11.96,20,2014,No Holiday,0,0,42.8,1
4691,2052,2,BURGER,3/25/15,11.45,26,2015,No Holiday,0,0,60.8,1
4699,2052,2,BURGER,3/26/12,12.75,18,2012,No Holiday,0,0,46.4,1
4707,2052,2,BURGER,3/26/13,12.64,24,2013,No Holiday,0,0,32.0,1
4715,2052,2,BURGER,3/26/14,11.96,24,2014,No Holiday,0,0,48.2,1
4723,2052,2,BURGER,3/26/15,11.45,22,2015,No Holiday,0,0,60.8,1
4731,2052,2,BURGER,3/27/12,12.75,20,2012,No Holiday,0,0,48.2,1
4739,2052,2,BURGER,3/27/13,12.64,16,2013,No Holiday,0,0,55.4,1
4747,2052,2,BURGER,3/27/14,11.96,18,2014,No Holiday,0,0,50.0,1
4755,2052,2,BURGER,3/27/15,11.45,22,2015,No Holiday,0,0,62.6,1
4763,2052,2,BURGER,3/28/12,12.75,16,2012,No Holiday,0,0,50.0,1
4771,2052,2,BURGER,3/28/13,12.64,16,2013,No Holiday,0,0,59.0,1
4779,2052,2,BURGER,3/28/14,11.96,24,2014,No Holiday,0,0,41.0,1
4795,2052,2,BURGER,3/29/12,12.75,16,2012,No Holiday,0,0,51.8,1
4803,2052,2,BURGER,3/29/13,12.64,18,2013,No Holiday,0,0,53.6,1
4843,2052,2,BURGER,3/3/14,11.96,24,2014,No Holiday,0,0,44.6,1
4851,2052,2,BURGER,3/3/15,11.45,22,2015,No Holiday,0,0,37.4,1
4859,2052,2,BURGER,3/30/12,12.75,22,2012,No Holiday,0,0,57.2,1
4883,2052,2,BURGER,3/30/15,11.45,26,2015,No Holiday,0,0,62.6,1
4907,2052,2,BURGER,3/31/14,11.96,26,2014,No Holiday,0,0,48.2,1
4915,2052,2,BURGER,3/31/15,11.45,28,2015,No Holiday,0,0,57.2,1
4931,2052,2,BURGER,3/4/13,12.64,20,2013,No Holiday,0,0,35.6,1
4939,2052,2,BURGER,3/4/14,11.96,24,2014,No Holiday,0,0,46.4,1
4947,2052,2,BURGER,3/4/15,11.45,22,2015,No Holiday,0,0,35.6,1
4955,2052,2,BURGER,3/5/12,12.75,22,2012,No Holiday,0,0,44.6,1
4963,2052,2,BURGER,3/5/13,12.64,24,2013,No Holiday,0,0,35.6,1
4971,2052,2,BURGER,3/5/14,11.96,24,2014,No Holiday,0,0,50.0,1
4979,2052,2,BURGER,3/5/15,11.45,26,2015,No Holiday,0,0,37.4,1
4987,2052,2,BURGER,3/6/12,12.75,16,2012,No Holiday,0,0,39.2,1
4995,2052,2,BURGER,3/6/13,12.64,22,2013,No Holiday,0,0,39.2,1
5003,2052,2,BURGER,3/6/14,11.96,18,2014,No Holiday,0,0,46.4,1
5011,2052,2,BURGER,3/6/15,11.45,24,2015,No Holiday,0,0,35.6,1
5019,2052,2,BURGER,3/7/12,12.75,24,2012,No Holiday,0,0,39.2,1
5027,2052,2,BURGER,3/7/13,12.64,18,2013,No Holiday,0,0,39.2,1
5035,2052,2,BURGER,3/7/14,11.96,26,2014,No Holiday,0,0,50.0,1
5051,2052,2,BURGER,3/8/12,12.75,20,2012,No Holiday,0,0,39.2,1
5059,2052,2,BURGER,3/8/13,12.64,20,2013,No Holiday,0,0,32.0,1
5083,2052,2,BURGER,3/9/12,12.75,20,2012,No Holiday,0,0,41.0,1
5107,2052,2,BURGER,3/9/15,11.45,24,2015,No Holiday,0,0,39.2,1
5123,2052,2,BURGER,4/1/13,12.64,18,2013,No Holiday,0,0,46.4,1
5131,2052,2,BURGER,4/1/14,11.96,20,2014,No Holiday,0,0,46.4,1
5139,2052,2,BURGER,4/1/15,11.45,20,2015,No Holiday,0,0,62.6,1
5147,2052,2,BURGER,4/10/12,12.75,18,2012,No Holiday,0,0,50.0,1
5155,2052,2,BURGER,4/10/13,12.64,16,2013,No Holiday,0,0,59.0,1
5163,2052,2,BURGER,4/10/14,11.96,22,2014,No Holiday,0,0,46.4,1
5171,2052,2,BURGER,4/10/15,11.45,24,2015,No Holiday,0,0,57.2,1
5179,2052,2,BURGER,4/11/12,12.75,16,2012,No Holiday,0,0,57.2,1
5187,2052,2,BURGER,4/11/13,12.64,16,2013,No Holiday,0,0,57.2,1
5195,2052,2,BURGER,4/11/14,11.96,20,2014,No Holiday,0,0,48.2,1
5211,2052,2,BURGER,4/12/12,12.75,24,2012,No Holiday,0,0,62.6,1
5219,2052,2,BURGER,4/12/13,12.64,16,2013,No Holiday,0,0,60.8,1
5243,2052,2,BURGER,4/13/12,12.75,18,2012,No Holiday,0,0,66.2,1
5267,2052,2,BURGER,4/13/15,11.45,20,2015,No Holiday,0,0,62.6,1
5291,2052,2,BURGER,4/14/14,11.96,26,2014,No Holiday,0,0,50.0,1
5299,2052,2,BURGER,4/14/15,11.45,20,2015,No Holiday,0,0,66.2,1
5315,2052,2,BURGER,4/15/13,12.64,20,2013,No Holiday,0,0,64.4,1
5323,2052,2,BURGER,4/15/14,11.96,22,2014,No Holiday,0,0,55.4,1
5331,2052,2,BURGER,4/15/15,12.26,26,2015,No Holiday,0,0,64.4,1
5339,2052,2,BURGER,4/16/12,12.75,20,2012,No Holiday,0,0,66.2,1
5347,2052,2,BURGER,4/16/13,12.64,16,2013,No Holiday,0,0,60.8,1
5355,2052,2,BURGER,4/16/14,11.96,20,2014,No Holiday,0,0,53.6,1
5363,2052,2,BURGER,4/16/15,12.26,20,2015,No Holiday,0,0,60.8,1
5371,2052,2,BURGER,4/17/12,12.75,20,2012,No Holiday,0,0,57.2,1
5379,2052,2,BURGER,4/17/13,12.64,24,2013,No Holiday,0,0,69.8,1
5387,2052,2,BURGER,4/17/14,11.96,20,2014,No Holiday,0,0,55.4,1
5395,2052,2,BURGER,4/17/15,12.26,20,2015,No Holiday,0,0,57.2,1
