,SELL_ID,SELL_CATEGORY,ITEM_NAME,CALENDAR_DATE,PRICE,QUANTITY,YEAR,HOLIDAY,IS_WEEKEND,IS_SCHOOLBREAK,AVERAGE_TEMPERATURE,IS_OUTDOOR
1341,2053,2,BURGER,10/22/13,10.45,60,2013,No Holiday,0,0,50.0,1
1349,2053,2,BURGER,10/22/14,12.77,42,2014,No Holiday,0,0,50.0,1
1357,2053,2,BURGER,10/23/12,12.42,50,2012,No Holiday,0,0,50.0,1
1365,2053,2,BURGER,10/23/13,10.45,56,2013,No Holiday,0,0,55.4,1
1373,2053,2,BURGER,10/23/14,12.77,44,2014,No Holiday,0,0,48.2,1
1381,2053,2,BURGER,10/24/12,12.42,52,2012,No Holiday,0,0,46.4,1
1389,2053,2,BURGER,10/24/13,10.45,60,2013,No Holiday,0,0,57.2,1
1397,2053,2,BURGER,10/24/14,12.77,44,2014,No Holiday,0,0,50.0,1
1405,2053,2,BURGER,10/25/12,12.42,44,2012,No Holiday,0,0,50.0,1
1413,2053,2,BURGER,10/25/13,10.45,60,2013,No Holiday,0,0,59.0,1
1429,2053,2,BURGER,10/26/12,12.42,48,2012,No Holiday,0,0,48.2,1
1469,2053,2,BURGER,10/27/14,12.77,46,2014,No Holiday,0,0,53.6,1
1485,2053,2,BURGER,10/28/13,10.45,58,2013,No Holiday,0,0,53.6,1
1493,2053,2,BURGER,10/28/14,12.77,50,2014,No Holiday,0,0,51.8,1
1501,2053,2,BURGER,10/29/12,12.42,46,2012,No Holiday,0,0,53.6,1
1509,2053,2,BURGER,10/29/13,10.45,56,2013,No Holiday,0,0,46.4,1
1517,2053,2,BURGER,10/29/14,12.77,44,2014,No Holiday,0,0,48.2,1
1549,2053,2,BURGER,10/30/12,12.42,50,2012,No Holiday,0,0,53.6,1
1557,2053,2,BURGER,10/30/13,10.45,64,2013,No Holiday,0,0,44.6,1
1565,2053,2,BURGER,10/30/14,12.77,46,2014,No Holiday,0,0,50.0,1
1573,2053,2,BURGER,10/31/12,12.42,52,2012,No Holiday,0,0,53.6,1
1581,2053,2,BURGER,10/31/13,10.45,64,2013,No Holiday,0,0,44.6,1
1589,2053,2,BURGER,10/31/14,12.77,46,2014,No Holiday,0,0,48.2,1
1693,2053,2,BURGER,10/8/12,12.42,50,2012,No Holiday,0,0,66.2,1
1701,2053,2,BURGER,10/8/13,10.45,62,2013,No Holiday,0,0,66.2,1
1717,2053,2,BURGER,10/9/12,12.42,52,2012,No Holiday,0,0,66.2,1
1725,2053,2,BURGER,10/9/13,10.45,56,2013,No Holiday,0,0,60.8,1
1733,2053,2,BURGER,10/9/14,12.77,50,2014,No Holiday,0,0,66.2,1
1741,2053,2,BURGER,11/1/12,12.42,50,2012,No Holiday,0,0,51.8,1
1749,2053,2,BURGER,11/1/13,10.45,58,2013,No Holiday,0,0,48.2,1
1781,2053,2,BURGER,11/10/14,12.77,44,2014,No Holiday,0,0,42.8,1
1797,2053,2,BURGER,11/11/13,10.45,56,2013,No Holiday,0,0,35.6,1
1805,2053,2,BURGER,11/11/14,12.77,50,2014,No Holiday,0,0,44.6,1
1813,2053,2,BURGER,11/12/12,12.42,44,2012,No Holiday,0,0,46.4,1
1821,2053,2,BURGER,11/12/13,10.45,60,2013,No Holiday,0,0,37.4,1
1829,2053,2,BURGER,11/12/14,12.77,42,2014,No Holiday,0,0,44.6,1
1837,2053,2,BURGER,11/13/12,12.42,50,2012,No Holiday,0,0,42.8,1
1845,2053,2,BURGER,11/13/13,10.45,62,2013,No Holiday,0,0,35.6,1
1853,2053,2,BURGER,11/13/14,12.77,42,2014,No Holiday,0,0,46.4,1
1861,2053,2,BURGER,11/14/12,12.42,44,2012,No Holiday,0,0,44.6,1
1869,2053,2,BURGER,11/14/13,10.45,64,2013,No Holiday,0,0,37.4,1
1877,2053,2,BURGER,11/14/14,12.77,46,2014,No Holiday,0,0,44.6,1
1885,2053,2,BURGER,11/15/12,12.42,48,2012,No Holiday,0,0,44.6,1
1893,2053,2,BURGER,11/15/13,10.45,64,2013,No Holiday,0,0,39.2,1
1909,2053,2,BURGER,11/16/12,12.42,44,2012,No Holiday,0,0,46.4,1
1949,2053,2,BURGER,11/17/14,12.77,42,2014,No Holiday,0,0,39.2,1
1965,2053,2,BURGER,11/18/13,10.45,64,2013,No Holiday,0,0,42.8,1
1973,2053,2,BURGER,11/18/14,12.77,42,2014,No Holiday,0,0,39.2,1
1981,2053,2,BURGER,11/19/12,12.42,48,2012,No Holiday,0,0,37.4,1
1989,2053,2,BURGER,11/19/13,10.45,60,2013,No Holiday,0,0,39.2,1
1997,2053,2,BURGER,11/19/14,12.77,48,2014,No Holiday,0,0,39.2,1
2005,2053,2,BURGER,11/2/12,12.42,48,2012,No Holiday,0,0,53.6,1
2029,2053,2,BURGER,11/20/12,12.42,44,2012,No Holiday,0,0,37.4,1
2037,2053,2,BURGER,11/20/13,10.45,58,2013,No Holiday,0,0,39.2,1
2045,2053,2,BURGER,11/20/14,12.77,50,2014,No Holiday,0,0,39.2,1
2053,2053,2,BURGER,11/21/12,12.42,48,2012,No Holiday,0,0,41.0,1
2061,2053,2,BURGER,11/21/13,10.45,64,2013,No Holiday,0,0,41.0,1
2069,2053,2,BURGER,11/21/14,12.77,44,2014,No Holiday,0,0,39.2,1
2077,2053,2,BURGER,11/22/12,12.42,48,2012,No Holiday,0,0,39.2,1
2085,2053,2,BURGER,11/22/13,10.45,64,2013,No Holiday,0,0,35.6,1
2101,2053,2,BURGER,11/23/12,12.42,50,2012,No Holiday,0,0,33.8,1
2141,2053,2,BURGER,11/24/14,12.77,46,2014,No Holiday,0,0,39.2,1
2157,2053,2,BURGER,11/25/13,10.45,58,2013,No Holiday,0,0,37.4,1
2165,2053,2,BURGER,11/25/14,12.77,46,2014,No Holiday,0,0,35.6,1
2173,2053,2,BURGER,11/26/12,12.42,48,2012,No Holiday,0,0,39.2,1
2181,2053,2,BURGER,11/26/13,10.45,64,2013,No Holiday,0,0,33.8,1
2189,2053,2,BURGER,11/26/14,12.77,42,2014,No Holiday,0,0,33.8,1
2197,2053,2,BURGER,11/27/12,12.42,44,2012,No Holiday,0,0,37.4,1
2205,2053,2,BURGER,11/27/13,10.45,60,2013,No Holiday,0,0,35.6,1
2213,2053,2,BURGER,11/27/14,12.77,46,2014,No Holiday,0,0,28.4,1
2221,2053,2,BURGER,11/28/12,12.42,44,2012,No Holiday,0,0,35.6,1
2237,2053,2,BURGER,11/28/14,12.77,48,2014,No Holiday,0,0,33.8,1
2245,2053,2,BURGER,11/29/12,12.42,44,2012,No Holiday,0,0,32.0,1
2253,2053,2,BURGER,11/29/13,10.45,58,2013,No Holiday,0,0,32.0,1
2285,2053,2,BURGER,11/3/14,12.77,48,2014,No Holiday,0,0,50.0,1
2293,2053,2,BURGER,11/30/12,12.42,48,2012,No Holiday,0,0,32.0,1
2325,2053,2,BURGER,11/4/13,10.45,64,2013,No Holiday,0,0,35.6,1
2333,2053,2,BURGER,11/4/14,12.77,46,2014,No Holiday,0,0,51.8,1
2341,2053,2,BURGER,11/5/12,12.42,52,2012,No Holiday,0,0,53.6,1
2349,2053,2,BURGER,11/5/13,10.45,58,2013,No Holiday,0,0,39.2,1
2357,2053,2,BURGER,11/5/14,12.77,48,2014,No Holiday,0,0,50.0,1
2365,2053,2,BURGER,11/6/12,12.42,48,2012,No Holiday,0,0,51.8,1
2373,2053,2,BURGER,11/6/13,10.45,60,2013,No Holiday,0,0,41.0,1
2381,2053,2,BURGER,11/6/14,12.77,50,2014,No Holiday,0,0,50.0,1
2389,2053,2,BURGER,11/7/12,12.42,52,2012,No Holiday,0,0,50.0,1
2397,2053,2,BURGER,11/7/13,10.45,62,2013,No Holiday,0,0,41.0,1
2405,2053,2,BURGER,11/7/14,12.77,46,2014,No Holiday,0,0,48.2,1
2413,2053,2,BURGER,11/8/12,12.42,48,2012,No Holiday,0,0,46.4,1
2421,2053,2,BURGER,11/8/13,10.45,58,2013,No Holiday,0,0,42.8,1
2437,2053,2,BURGER,11/9/12,12.42,44,2012,No Holiday,0,0,46.4,1
2477,2053,2,BURGER,12/1/14,12.77,42,2014,No Holiday,0,0,39.2,1
2485,2053,2,BURGER,12/10/12,12.42,52,2012,No Holiday,0,0,32.0,1
2501,2053,2,BURGER,12/10/14,12.77,48,2014,No Holiday,0,0,33.8,1
2509,2053,2,BURGER,12/11/12,12.42,50,2012,No Holiday,0,0,33.8,1
2525,2053,2,BURGER,12/11/14,12.77,42,2014,No Holiday,0,0,33.8,1
2533,2053,2,BURGER,12/12/12,12.42,50,2012,No Holiday,0,0,35.6,1
2541,2053,2,BURGER,12/12/13,10.45,64,2013,No Holiday,0,0,30.2,1
2557,2053,2,BURGER,12/13/12,12.42,46,2012,No Holiday,0,0,32.0,1
2565,2053,2,BURGER,12/13/13,10.45,56,2013,No Holiday,0,0,30.2,1
2621,2053,2,BURGER,12/15/14,12.77,46,2014,No Holiday,0,0,32.0,1
2637,2053,2,BURGER,12/16/13,10.45,64,2013,No Holiday,0,0,32.0,1
2645,2053,2,BURGER,12/16/14,10.81,54,2014,No Holiday,0,0,30.2,1
2701,2053,2,BURGER,12/19/12,12.42,46,2012,No Holiday,0,0,30.2,1
2733,2053,2,BURGER,12/2/13,10.45,60,2013,No Holiday,0,0,30.2,1
2741,2053,2,BURGER,12/2/14,12.77,50,2014,No Holiday,0,0,41.0,1
2749,2053,2,BURGER,12/20/12,12.42,44,2012,No Holiday,0,0,30.2,1
2757,2053,2,BURGER,12/20/13,10.45,62,2013,No Holiday,0,0,26.6,1
2885,2053,2,BURGER,12/25/14,10.81,60,2014,No Holiday,0,0,32.0,1
2893,2053,2,BURGER,12/26/12,12.42,48,2012,No Holiday,0,0,30.2,1
2917,2053,2,BURGER,12/27/12,13.41,42,2012,No Holiday,0,0,30.2,1
2989,2053,2,BURGER,12/3/12,12.42,48,2012,No Holiday,0,0,32.0,1
3005,2053,2,BURGER,12/3/14,12.77,44,2014,No Holiday,0,0,42.8,1
3029,2053,2,BURGER,12/30/14,10.81,52,2014,No Holiday,0,0,33.8,1
3053,2053,2,BURGER,12/31/14,10.81,56,2014,No Holiday,0,0,35.6,1
3061,2053,2,BURGER,12/4/12,12.42,44,2012,No Holiday,0,0,33.8,1
3069,2053,2,BURGER,12/4/13,10.45,60,2013,No Holiday,0,0,28.4,1
3077,2053,2,BURGER,12/4/14,12.77,48,2014,No Holiday,0,0,42.8,1
3085,2053,2,BURGER,12/5/12,12.42,50,2012,No Holiday,0,0,32.0,1
3101,2053,2,BURGER,12/5/14,12.77,44,2014,No Holiday,0,0,39.2,1
3109,2053,2,BURGER,12/6/12,12.42,44,2012,No Holiday,0,0,32.0,1
3173,2053,2,BURGER,12/8/14,12.77,50,2014,No Holiday,0,0,39.2,1
3197,2053,2,BURGER,12/9/14,12.77,46,2014,No Holiday,0,0,33.8,1
3205,2053,2,BURGER,2/1/12,12.6,48,2012,No Holiday,0,0,32.0,1
3237,2053,2,BURGER,2/10/12,12.6,44,2012,No Holiday,0,0,32.0,1
3309,2053,2,BURGER,2/12/13,13.41,44,2013,No Holiday,0,0,32.0,1
3333,2053,2,BURGER,2/13/12,12.6,46,2012,No Holiday,0,0,32.0,1
3341,2053,2,BURGER,2/13/13,13.41,44,2013,No Holiday,0,0,33.8,1
3365,2053,2,BURGER,2/14/12,12.6,44,2012,No Holiday,0,0,32.0,1
3397,2053,2,BURGER,2/15/12,12.6,48,2012,No Holiday,0,0,32.0,1
3405,2053,2,BURGER,2/15/13,13.41,42,2013,No Holiday,0,0,32.0,1
3429,2053,2,BURGER,2/16/12,12.6,42,2012,No Holiday,0,0,32.0,1
3461,2053,2,BURGER,2/17/12,12.6,42,2012,No Holiday,0,0,32.0,1
3485,2053,2,BURGER,2/17/15,10.81,60,2015,No Holiday,0,0,32.0,1
3517,2053,2,BURGER,2/18/15,10.81,60,2015,No Holiday,0,0,30.2,1
3533,2053,2,BURGER,2/19/13,13.41,42,2013,No Holiday,0,0,32.0,1
3549,2053,2,BURGER,2/19/15,10.81,52,2015,No Holiday,0,0,32.0,1
3589,2053,2,BURGER,2/20/12,12.6,44,2012,No Holiday,0,0,37.4,1
3597,2053,2,BURGER,2/20/13,13.41,44,2013,No Holiday,0,0,35.6,1
3613,2053,2,BURGER,2/20/15,10.81,52,2015,No Holiday,0,0,32.0,1
3621,2053,2,BURGER,2/21/12,12.6,44,2012,No Holiday,0,0,39.2,1
3629,2053,2,BURGER,2/21/13,13.41,40,2013,No Holiday,0,0,33.8,1
3637,2053,2,BURGER,2/21/14,12.37,44,2014,No Holiday,0,0,33.8,1
3653,2053,2,BURGER,2/22/12,12.6,44,2012,No Holiday,0,0,39.2,1
3661,2053,2,BURGER,2/22/13,13.41,46,2013,No Holiday,0,0,35.6,1
3685,2053,2,BURGER,2/23/12,12.6,46,2012,No Holiday,0,0,42.8,1
3709,2053,2,BURGER,2/23/15,10.81,52,2015,No Holiday,0,0,33.8,1
3717,2053,2,BURGER,2/24/12,12.6,46,2012,No Holiday,0,0,39.2,1
3733,2053,2,BURGER,2/24/14,12.37,44,2014,No Holiday,0,0,33.8,1
3741,2053,2,BURGER,2/24/15,10.81,58,2015,No Holiday,0,0,39.2,1
3757,2053,2,BURGER,2/25/13,13.41,38,2013,No Holiday,0,0,32.0,1
3765,2053,2,BURGER,2/25/14,12.37,44,2014,No Holiday,0,0,28.4,1
3773,2053,2,BURGER,2/25/15,10.81,56,2015,No Holiday,0,0,41.0,1
3789,2053,2,BURGER,2/26/13,13.41,42,2013,No Holiday,0,0,32.0,1
3797,2053,2,BURGER,2/26/14,12.37,50,2014,No Holiday,0,0,37.4,1
3805,2053,2,BURGER,2/26/15,10.81,56,2015,No Holiday,0,0,41.0,1
3813,2053,2,BURGER,2/27/12,12.6,50,2012,No Holiday,0,0,30.2,1
3821,2053,2,BURGER,2/27/13,13.41,42,2013,No Holiday,0,0,35.6,1
3829,2053,2,BURGER,2/27/14,12.37,52,2014,No Holiday,0,0,42.8,1
3837,2053,2,BURGER,2/27/15,10.81,60,2015,No Holiday,0,0,37.4,1
3845,2053,2,BURGER,2/28/12,12.6,42,2012,No Holiday,0,0,33.8,1
3853,2053,2,BURGER,2/28/13,13.41,44,2013,No Holiday,0,0,35.6,1
3861,2053,2,BURGER,2/28/14,12.37,52,2014,No Holiday,0,0,41.0,1
4069,2053,2,BURGER,2/9/12,12.6,42,2012,No Holiday,0,0,32.0,1
4101,2053,2,BURGER,3/1/12,12.6,50,2012,No Holiday,0,0,33.8,1
4124,2053,2,BURGER,3/1/13,13.13,50,2013,No Holiday,0,0,39.2,1
4125,2053,2,BURGER,3/1/13,13.13,50,2013,No Holiday,0,0,32.0,1
4126,2053,2,BURGER,3/1/13,13.41,80,2013,No Holiday,0,0,39.2,1
4127,2053,2,BURGER,3/1/13,13.41,80,2013,No Holiday,0,0,32.0,1
4173,2053,2,BURGER,3/10/14,12.37,48,2014,No Holiday,0,0,39.2,1
4181,2053,2,BURGER,3/10/15,10.81,52,2015,No Holiday,0,0,42.8,1
4205,2053,2,BURGER,3/11/14,12.37,48,2014,No Holiday,0,0,46.4,1
4213,2053,2,BURGER,3/11/15,10.81,56,2015,No Holiday,0,0,44.6,1
4221,2053,2,BURGER,3/12/12,12.6,50,2012,No Holiday,0,0,55.4,1
4229,2053,2,BURGER,3/12/13,13.41,38,2013,No Holiday,0,0,37.4,1
4237,2053,2,BURGER,3/12/14,12.37,48,2014,No Holiday,0,0,39.2,1
4245,2053,2,BURGER,3/12/15,10.81,60,2015,No Holiday,0,0,39.2,1
4253,2053,2,BURGER,3/13/12,12.6,44,2012,No Holiday,0,0,50.0,1
4261,2053,2,BURGER,3/13/13,13.41,44,2013,No Holiday,0,0,42.8,1
4269,2053,2,BURGER,3/13/14,12.37,50,2014,No Holiday,0,0,37.4,1
4277,2053,2,BURGER,3/13/15,10.81,52,2015,No Holiday,0,0,46.4,1
4285,2053,2,BURGER,3/14/12,12.6,42,2012,No Holiday,0,0,41.0,1
4293,2053,2,BURGER,3/14/13,13.41,40,2013,No Holiday,0,0,42.8,1
4301,2053,2,BURGER,3/14/14,12.37,46,2014,No Holiday,0,0,41.0,1
4317,2053,2,BURGER,3/15/12,12.6,46,2012,No Holiday,0,0,37.4,1
4325,2053,2,BURGER,3/15/13,13.41,38,2013,No Holiday,0,0,44.6,1
4349,2053,2,BURGER,3/16/12,12.6,46,2012,No Holiday,0,0,42.8,1
4373,2053,2,BURGER,3/16/15,10.81,52,2015,No Holiday,0,0,51.8,1
4397,2053,2,BURGER,3/17/14,12.37,50,2014,No Holiday,0,0,53.6,1
4405,2053,2,BURGER,3/17/15,10.81,58,2015,No Holiday,0,0,53.6,1
4421,2053,2,BURGER,3/18/13,13.41,40,2013,No Holiday,0,0,35.6,1
4429,2053,2,BURGER,3/18/14,12.37,52,2014,No Holiday,0,0,42.8,1
4437,2053,2,BURGER,3/18/15,10.81,58,2015,No Holiday,0,0,51.8,1
4445,2053,2,BURGER,3/19/12,12.6,50,2012,No Holiday,0,0,46.4,1
4453,2053,2,BURGER,3/19/13,13.41,38,2013,No Holiday,0,0,37.4,1
4461,2053,2,BURGER,3/19/14,12.37,52,2014,No Holiday,0,0,32.0,1
4469,2053,2,BURGER,3/19/15,10.81,54,2015,No Holiday,0,0,46.4,1
4477,2053,2,BURGER,3/2/12,12.6,46,2012,No Holiday,0,0,35.6,1
4501,2053,2,BURGER,3/2/15,10.81,52,2015,No Holiday,0,0,39.2,1
4509,2053,2,BURGER,3/20/12,12.6,42,2012,No Holiday,0,0,44.6,1
4517,2053,2,BURGER,3/20/13,13.41,38,2013,No Holiday,0,0,44.6,1
4525,2053,2,BURGER,3/20/14,12.37,52,2014,No Holiday,0,0,39.2,1
4533,2053,2,BURGER,3/20/15,10.81,54,2015,No Holiday,0,0,50.0,1
4541,2053,2,BURGER,3/21/12,12.6,42,2012,No Holiday,0,0,37.4,1
4549,2053,2,BURGER,3/21/13,13.41,40,2013,No Holiday,0,0,46.4,1
4557,2053,2,BURGER,3/21/14,12.37,52,2014,No Holiday,0,0,46.4,1
4573,2053,2,BURGER,3/22/12,12.6,44,2012,No Holiday,0,0,39.2,1
4581,2053,2,BURGER,3/22/13,13.41,40,2013,No Holiday,0,0,41.0,1
4605,2053,2,BURGER,3/23/12,12.6,46,2012,No Holiday,0,0,42.8,1
4629,2053,2,BURGER,3/23/15,10.81,60,2015,No Holiday,0,0,55.4,1
4653,2053,2,BURGER,3/24/14,12.37,52,2014,No Holiday,0,0,39.2,1
4661,2053,2,BURGER,3/24/15,10.81,58,2015,No Holiday,0,0,59.0,1
4677,2053,2,BURGER,3/25/13,13.41,38,2013,No Holiday,0,0,46.4,1
4685,2053,2,BURGER,3/25/14,12.37,44,2014,No Holiday,0,0,42.8,1
4693,2053,2,BURGER,3/25/15,10.81,54,2015,No Holiday,0,0,60.8,1
4701,2053,2,BURGER,3/26/12,12.6,50,2012,No Holiday,0,0,46.4,1
4709,2053,2,BURGER,3/26/13,13.41,44,2013,No Holiday,0,0,32.0,1
4717,2053,2,BURGER,3/26/14,12.37,50,2014,No Holiday,0,0,48.2,1
4725,2053,2,BURGER,3/26/15,10.81,60,2015,No Holiday,0,0,60.8,1
4733,2053,2,BURGER,3/27/12,12.6,46,2012,No Holiday,0,0,48.2,1
4741,2053,2,BURGER,3/27/13,13.41,42,2013,No Holiday,0,0,55.4,1
4749,2053,2,BURGER,3/27/14,12.37,52,2014,No Holiday,0,0,50.0,1
4757,2053,2,BURGER,3/27/15,10.81,54,2015,No Holiday,0,0,62.6,1
4765,2053,2,BURGER,3/28/12,12.6,48,2012,No Holiday,0,0,50.0,1
4773,2053,2,BURGER,3/28/13,13.41,46,2013,No Holiday,0,0,59.0,1
4781,2053,2,BURGER,3/28/14,12.37,44,2014,No Holiday,0,0,41.0,1
4797,2053,2,BURGER,3/29/12,12.6,50,2012,No Holiday,0,0,51.8,1
4805,2053,2,BURGER,3/29/13,13.41,40,2013,No Holiday,0,0,53.6,1
4845,2053,2,BURGER,3/3/14,12.37,46,2014,No Holiday,0,0,44.6,1
4853,2053,2,BURGER,3/3/15,10.81,52,2015,No Holiday,0,0,37.4,1
4861,2053,2,BURGER,3/30/12,12.6,42,2012,No Holiday,0,0,57.2,1
4885,2053,2,BURGER,3/30/15,10.81,56,2015,No Holiday,0,0,62.6,1
4909,2053,2,BURGER,3/31/14,12.37,50,2014,No Holiday,0,0,48.2,1
4917,2053,2,BURGER,3/31/15,10.81,56,2015,No Holiday,0,0,57.2,1
4933,2053,2,BURGER,3/4/13,13.41,42,2013,No Holiday,0,0,35.6,1
4941,2053,2,BURGER,3/4/14,12.37,44,2014,No Holiday,0,0,46.4,1
4949,2053,2,BURGER,3/4/15,10.81,52,2015,No Holiday,0,0,35.6,1
4957,2053,2,BURGER,3/5/12,12.6,46,2012,No Holiday,0,0,44.6,1
4965,2053,2,BURGER,3/5/13,13.41,42,2013,No Holiday,0,0,35.6,1
4973,2053,2,BURGER,3/5/14,12.37,52,2014,No Holiday,0,0,50.0,1
4981,2053,2,BURGER,3/5/15,10.81,56,2015,No Holiday,0,0,37.4,1
4989,2053,2,BURGER,3/6/12,12.6,44,2012,No Holiday,0,0,39.2,1
4997,2053,2,BURGER,3/6/13,13.41,44,2013,No Holiday,0,0,39.2,1
5005,2053,2,BURGER,3/6/14,12.37,46,2014,No Holiday,0,0,46.4,1
5013,2053,2,BURGER,3/6/15,10.81,56,2015,No Holiday,0,0,35.6,1
5021,2053,2,BURGER,3/7/12,12.6,44,2012,No Holiday,0,0,39.2,1
5029,2053,2,BURGER,3/7/13,13.41,44,2013,No Holiday,0,0,39.2,1
5037,2053,2,BURGER,3/7/14,12.37,52,2014,No Holiday,0,0,50.0,1
5053,2053,2,BURGER,3/8/12,12.6,42,2012,No Holiday,0,0,39.2,1
5061,2053,2,BURGER,3/8/13,13.41,44,2013,No Holiday,0,0,32.0,1
5085,2053,2,BURGER,3/9/12,12.6,44,2012,No Holiday,0,0,41.0,1
5109,2053,2,BURGER,3/9/15,10.81,56,2015,No Holiday,0,0,39.2,1
5125,2053,2,BURGER,4/1/13,13.41,46,2013,No Holiday,0,0,46.4,1
5133,2053,2,BURGER,4/1/14,12.37,44,2014,No Holiday,0,0,46.4,1
5141,2053,2,BURGER,4/1/15,10.81,60,2015,No Holiday,0,0,62.6,1
5149,2053,2,BURGER,4/10/12,12.6,50,2012,No Holiday,0,0,50.0,1
5157,2053,2,BURGER,4/10/13,13.41,42,2013,No Holiday,0,0,59.0,1
5165,2053,2,BURGER,4/10/14,12.37,52,2014,No Holiday,0,0,46.4,1
5173,2053,2,BURGER,4/10/15,10.81,54,2015,No Holiday,0,0,57.2,1
5181,2053,2,BURGER,4/11/12,12.6,50,2012,No Holiday,0,0,57.2,1
5189,2053,2,BURGER,4/11/13,13.41,40,2013,No Holiday,0,0,57.2,1
5197,2053,2,BURGER,4/11/14,12.37,46,2014,No Holiday,0,0,48.2,1
5213,2053,2,BURGER,4/12/12,12.6,50,2012,No Holiday,0,0,62.6,1
5221,2053,2,BURGER,4/12/13,13.41,44,2013,No Holiday,0,0,60.8,1
5245,2053,2,BURGER,4/13/12,12.6,42,2012,No Holiday,0,0,66.2,1
5269,2053,2,BURGER,4/13/15,10.81,60,2015,No Holiday,0,0,62.6,1
5293,2053,2,BURGER,4/14/14,12.37,48,2014,No Holiday,0,0,50.0,1
5301,2053,2,BURGER,4/14/15,10.81,56,2015,No Holiday,0,0,66.2,1
5317,2053,2,BURGER,4/15/13,13.41,44,2013,No Holiday,0,0,64.4,1
5325,2053,2,BURGER,4/15/14,12.37,52,2014,No Holiday,0,0,55.4,1
5333,2053,2,BURGER,4/15/15,12.26,50,2015,No Holiday,0,0,64.4,1
5341,2053,2,BURGER,4/16/12,12.6,50,2012,No Holiday,0,0,66.2,1
5349,2053,2,BURGER,4/16/13,13.41,42,2013,No Holiday,0,0,60.8,1
5357,2053,2,BURGER,4/16/14,12.37,52,2014,No Holiday,0,0,53.6,1
5365,2053,2,BURGER,4/16/15,12.26,50,2015,No Holiday,0,0,60.8,1
5373,2053,2,BURGER,4/17/12,12.6,42,2012,No Holiday,0,0,57.2,1
5381,2053,2,BURGER,4/17/13,13.41,42,2013,No Holiday,0,0,69.8,1
5389,2053,2,BURGER,4/17/14,12.37,50,2014,No Holiday,0,0,55.4,1
5397,2053,2,BURGER,4/17/15,12.26,46,2015,No Holiday,0,0,57.2,1
