,SELL_ID,SELL_CATEGORY,ITEM_NAME,CALENDAR_DATE,PRICE,QUANTITY,YEAR,HOLIDAY,IS_WEEKEND,IS_SCHOOLBREAK,AVERAGE_TEMPERATURE,IS_OUTDOOR
1500,2052,2,LEMONADE,10/29/12,12.49,18,2012,No Holiday,0,0,53.6,1
1508,2052,2,LEMONADE,10/29/13,10.12,24,2013,No Holiday,0,0,46.4,1
1516,2052,2,LEMONADE,10/29/14,12.85,22,2014,No Holiday,0,0,48.2,1
1548,2052,2,LEMONADE,10/30/12,12.49,20,2012,No Holiday,0,0,53.6,1
1556,2052,2,LEMONADE,10/30/13,10.12,24,2013,No Holiday,0,0,44.6,1
1564,2052,2,LEMONADE,10/30/14,12.85,16,2014,No Holiday,0,0,50.0,1
1572,2052,2,LEMONADE,10/31/12,12.49,22,2012,No Holiday,0,0,53.6,1
1580,2052,2,LEMONADE,10/31/13,10.12,30,2013,No Holiday,0,0,44.6,1
1588,2052,2,LEMONADE,10/31/14,12.85,16,2014,No Holiday,0,0,48.2,1
1692,2052,2,LEMONADE,10/8/12,12.49,20,2012,No Holiday,0,0,66.2,1
1700,2052,2,LEMONADE,10/8/13,10.12,22,2013,No Holiday,0,0,66.2,1
1716,2052,2,LEMONADE,10/9/12,12.49,18,2012,No Holiday,0,0,66.2,1
1724,2052,2,LEMONADE,10/9/13,10.12,26,2013,No Holiday,0,0,60.8,1
1732,2052,2,LEMONADE,10/9/14,12.85,22,2014,No Holiday,0,0,66.2,1
1740,2052,2,LEMONADE,11/1/12,12.49,18,2012,No Holiday,0,0,51.8,1
1748,2052,2,LEMONADE,11/1/13,10.12,28,2013,No Holiday,0,0,48.2,1
1780,2052,2,LEMONADE,11/10/14,12.85,18,2014,No Holiday,0,0,42.8,1
1796,2052,2,LEMONADE,11/11/13,10.12,30,2013,No Holiday,0,0,35.6,1
1804,2052,2,LEMONADE,11/11/14,12.85,20,2014,No Holiday,0,0,44.6,1
1812,2052,2,LEMONADE,11/12/12,12.49,20,2012,No Holiday,0,0,46.4,1
1820,2052,2,LEMONADE,11/12/13,10.12,24,2013,No Holiday,0,0,37.4,1
1828,2052,2,LEMONADE,11/12/14,12.85,24,2014,No Holiday,0,0,44.6,1
1836,2052,2,LEMONADE,11/13/12,12.49,18,2012,No Holiday,0,0,42.8,1
1844,2052,2,LEMONADE,11/13/13,10.12,26,2013,No Holiday,0,0,35.6,1
1852,2052,2,LEMONADE,11/13/14,12.85,20,2014,No Holiday,0,0,46.4,1
1860,2052,2,LEMONADE,11/14/12,12.49,18,2012,No Holiday,0,0,44.6,1
1868,2052,2,LEMONADE,11/14/13,10.12,28,2013,No Holiday,0,0,37.4,1
1876,2052,2,LEMONADE,11/14/14,12.85,18,2014,No Holiday,0,0,44.6,1
1884,2052,2,LEMONADE,11/15/12,12.49,16,2012,No Holiday,0,0,44.6,1
1892,2052,2,LEMONADE,11/15/13,10.12,26,2013,No Holiday,0,0,39.2,1
1908,2052,2,LEMONADE,11/16/12,12.49,18,2012,No Holiday,0,0,46.4,1
1948,2052,2,LEMONADE,11/17/14,12.85,16,2014,No Holiday,0,0,39.2,1
1964,2052,2,LEMONADE,11/18/13,10.12,28,2013,No Holiday,0,0,42.8,1
1972,2052,2,LEMONADE,11/18/14,12.85,22,2014,No Holiday,0,0,39.2,1
1980,2052,2,LEMONADE,11/19/12,12.49,20,2012,No Holiday,0,0,37.4,1
1988,2052,2,LEMONADE,11/19/13,10.12,28,2013,No Holiday,0,0,39.2,1
1996,2052,2,LEMONADE,11/19/14,12.85,24,2014,No Holiday,0,0,39.2,1
2004,2052,2,LEMONADE,11/2/12,12.49,20,2012,No Holiday,0,0,53.6,1
2028,2052,2,LEMONADE,11/20/12,12.49,22,2012,No Holiday,0,0,37.4,1
2036,2052,2,LEMONADE,11/20/13,10.12,30,2013,No Holiday,0,0,39.2,1
2044,2052,2,LEMONADE,11/20/14,12.85,22,2014,No Holiday,0,0,39.2,1
2052,2052,2,LEMONADE,11/21/12,12.49,22,2012,No Holiday,0,0,41.0,1
2060,2052,2,LEMONADE,11/21/13,10.12,28,2013,No Holiday,0,0,41.0,1
2068,2052,2,LEMONADE,11/21/14,12.85,22,2014,No Holiday,0,0,39.2,1
2076,2052,2,LEMONADE,11/22/12,12.49,22,2012,No Holiday,0,0,39.2,1
2084,2052,2,LEMONADE,11/22/13,10.12,30,2013,No Holiday,0,0,35.6,1
2100,2052,2,LEMONADE,11/23/12,12.49,16,2012,No Holiday,0,0,33.8,1
2140,2052,2,LEMONADE,11/24/14,12.85,24,2014,No Holiday,0,0,39.2,1
2156,2052,2,LEMONADE,11/25/13,10.12,28,2013,No Holiday,0,0,37.4,1
2164,2052,2,LEMONADE,11/25/14,12.85,20,2014,No Holiday,0,0,35.6,1
2172,2052,2,LEMONADE,11/26/12,12.49,18,2012,No Holiday,0,0,39.2,1
2180,2052,2,LEMONADE,11/26/13,10.12,28,2013,No Holiday,0,0,33.8,1
2188,2052,2,LEMONADE,11/26/14,12.85,16,2014,No Holiday,0,0,33.8,1
2196,2052,2,LEMONADE,11/27/12,12.49,18,2012,No Holiday,0,0,37.4,1
2204,2052,2,LEMONADE,11/27/13,10.12,26,2013,No Holiday,0,0,35.6,1
2212,2052,2,LEMONADE,11/27/14,12.85,20,2014,No Holiday,0,0,28.4,1
2220,2052,2,LEMONADE,11/28/12,12.49,20,2012,No Holiday,0,0,35.6,1
2236,2052,2,LEMONADE,11/28/14,12.85,24,2014,No Holiday,0,0,33.8,1
2244,2052,2,LEMONADE,11/29/12,12.49,20,2012,No Holiday,0,0,32.0,1
2252,2052,2,LEMONADE,11/29/13,10.12,22,2013,No Holiday,0,0,32.0,1
2284,2052,2,LEMONADE,11/3/14,12.85,16,2014,No Holiday,0,0,50.0,1
2292,2052,2,LEMONADE,11/30/12,12.49,18,2012,No Holiday,0,0,32.0,1
2324,2052,2,LEMONADE,11/4/13,10.12,24,2013,No Holiday,0,0,35.6,1
2332,2052,2,LEMONADE,11/4/14,12.85,20,2014,No Holiday,0,0,51.8,1
2340,2052,2,LEMONADE,11/5/12,12.49,20,2012,No Holiday,0,0,53.6,1
2348,2052,2,LEMONADE,11/5/13,10.12,28,2013,No Holiday,0,0,39.2,1
2356,2052,2,LEMONADE,11/5/14,12.85,22,2014,No Holiday,0,0,50.0,1
2364,2052,2,LEMONADE,11/6/12,12.49,16,2012,No Holiday,0,0,51.8,1
2372,2052,2,LEMONADE,11/6/13,10.12,28,2013,No Holiday,0,0,41.0,1
2380,2052,2,LEMONADE,11/6/14,12.85,22,2014,No Holiday,0,0,50.0,1
2388,2052,2,LEMONADE,11/7/12,12.49,24,2012,No Holiday,0,0,50.0,1
2396,2052,2,LEMONADE,11/7/13,10.12,22,2013,No Holiday,0,0,41.0,1
2404,2052,2,LEMONADE,11/7/14,12.85,24,2014,No Holiday,0,0,48.2,1
2412,2052,2,LEMONADE,11/8/12,12.49,24,2012,No Holiday,0,0,46.4,1
2420,2052,2,LEMONADE,11/8/13,10.12,26,2013,No Holiday,0,0,42.8,1
2436,2052,2,LEMONADE,11/9/12,12.49,22,2012,No Holiday,0,0,46.4,1
2476,2052,2,LEMONADE,12/1/14,12.85,24,2014,No Holiday,0,0,39.2,1
2484,2052,2,LEMONADE,12/10/12,12.49,20,2012,No Holiday,0,0,32.0,1
2500,2052,2,LEMONADE,12/10/14,12.85,24,2014,No Holiday,0,0,33.8,1
2508,2052,2,LEMONADE,12/11/12,12.49,20,2012,No Holiday,0,0,33.8,1
2524,2052,2,LEMONADE,12/11/14,12.85,16,2014,No Holiday,0,0,33.8,1
2532,2052,2,LEMONADE,12/12/12,12.49,16,2012,No Holiday,0,0,35.6,1
2540,2052,2,LEMONADE,12/12/13,10.12,28,2013,No Holiday,0,0,30.2,1
2556,2052,2,LEMONADE,12/13/12,12.49,20,2012,No Holiday,0,0,32.0,1
2564,2052,2,LEMONADE,12/13/13,10.12,30,2013,No Holiday,0,0,30.2,1
2620,2052,2,LEMONADE,12/15/14,12.85,20,2014,No Holiday,0,0,32.0,1
2636,2052,2,LEMONADE,12/16/13,10.12,24,2013,No Holiday,0,0,32.0,1
2644,2052,2,LEMONADE,12/16/14,11.45,26,2014,No Holiday,0,0,30.2,1
2700,2052,2,LEMONADE,12/19/12,12.49,20,2012,No Holiday,0,0,30.2,1
2732,2052,2,LEMONADE,12/2/13,10.12,28,2013,No Holiday,0,0,30.2,1
2740,2052,2,LEMONADE,12/2/14,12.85,18,2014,No Holiday,0,0,41.0,1
2748,2052,2,LEMONADE,12/20/12,12.49,18,2012,No Holiday,0,0,30.2,1
2756,2052,2,LEMONADE,12/20/13,10.12,22,2013,No Holiday,0,0,26.6,1
2884,2052,2,LEMONADE,12/25/14,11.45,26,2014,No Holiday,0,0,32.0,1
2892,2052,2,LEMONADE,12/26/12,12.49,16,2012,No Holiday,0,0,30.2,1
2916,2052,2,LEMONADE,12/27/12,12.64,18,2012,No Holiday,0,0,30.2,1
2988,2052,2,LEMONADE,12/3/12,12.49,20,2012,No Holiday,0,0,32.0,1
3004,2052,2,LEMONADE,12/3/14,12.85,18,2014,No Holiday,0,0,42.8,1
3028,2052,2,LEMONADE,12/30/14,11.45,22,2014,No Holiday,0,0,33.8,1
3052,2052,2,LEMONADE,12/31/14,11.45,24,2014,No Holiday,0,0,35.6,1
3060,2052,2,LEMONADE,12/4/12,12.49,18,2012,No Holiday,0,0,33.8,1
3068,2052,2,LEMONADE,12/4/13,10.12,24,2013,No Holiday,0,0,28.4,1
3076,2052,2,LEMONADE,12/4/14,12.85,24,2014,No Holiday,0,0,42.8,1
3084,2052,2,LEMONADE,12/5/12,12.49,20,2012,No Holiday,0,0,32.0,1
3100,2052,2,LEMONADE,12/5/14,12.85,24,2014,No Holiday,0,0,39.2,1
3108,2052,2,LEMONADE,12/6/12,12.49,22,2012,No Holiday,0,0,32.0,1
3172,2052,2,LEMONADE,12/8/14,12.85,16,2014,No Holiday,0,0,39.2,1
3196,2052,2,LEMONADE,12/9/14,12.85,18,2014,No Holiday,0,0,33.8,1
3204,2052,2,LEMONADE,2/1/12,12.75,20,2012,No Holiday,0,0,32.0,1
3236,2052,2,LEMONADE,2/10/12,12.75,20,2012,No Holiday,0,0,32.0,1
3308,2052,2,LEMONADE,2/12/13,12.64,24,2013,No Holiday,0,0,32.0,1
3332,2052,2,LEMONADE,2/13/12,12.75,16,2012,No Holiday,0,0,32.0,1
3340,2052,2,LEMONADE,2/13/13,12.64,18,2013,No Holiday,0,0,33.8,1
3364,2052,2,LEMONADE,2/14/12,12.75,18,2012,No Holiday,0,0,32.0,1
3396,2052,2,LEMONADE,2/15/12,12.75,16,2012,No Holiday,0,0,32.0,1
3404,2052,2,LEMONADE,2/15/13,12.64,22,2013,No Holiday,0,0,32.0,1
3428,2052,2,LEMONADE,2/16/12,12.75,16,2012,No Holiday,0,0,32.0,1
3460,2052,2,LEMONADE,2/17/12,12.75,18,2012,No Holiday,0,0,32.0,1
3484,2052,2,LEMONADE,2/17/15,11.45,24,2015,No Holiday,0,0,32.0,1
3516,2052,2,LEMONADE,2/18/15,11.45,24,2015,No Holiday,0,0,30.2,1
3532,2052,2,LEMONADE,2/19/13,12.64,18,2013,No Holiday,0,0,32.0,1
3548,2052,2,LEMONADE,2/19/15,11.45,22,2015,No Holiday,0,0,32.0,1
3588,2052,2,LEMONADE,2/20/12,12.75,20,2012,No Holiday,0,0,37.4,1
3596,2052,2,LEMONADE,2/20/13,12.64,20,2013,No Holiday,0,0,35.6,1
3612,2052,2,LEMONADE,2/20/15,11.45,22,2015,No Holiday,0,0,32.0,1
3620,2052,2,LEMONADE,2/21/12,12.75,20,2012,No Holiday,0,0,39.2,1
3628,2052,2,LEMONADE,2/21/13,12.64,16,2013,No Holiday,0,0,33.8,1
3636,2052,2,LEMONADE,2/21/14,11.96,22,2014,No Holiday,0,0,33.8,1
3652,2052,2,LEMONADE,2/22/12,12.75,20,2012,No Holiday,0,0,39.2,1
3660,2052,2,LEMONADE,2/22/13,12.64,22,2013,No Holiday,0,0,35.6,1
3684,2052,2,LEMONADE,2/23/12,12.75,22,2012,No Holiday,0,0,42.8,1
3708,2052,2,LEMONADE,2/23/15,11.45,20,2015,No Holiday,0,0,33.8,1
3716,2052,2,LEMONADE,2/24/12,12.75,24,2012,No Holiday,0,0,39.2,1
3732,2052,2,LEMONADE,2/24/14,11.96,24,2014,No Holiday,0,0,33.8,1
3740,2052,2,LEMONADE,2/24/15,11.45,28,2015,No Holiday,0,0,39.2,1
3756,2052,2,LEMONADE,2/25/13,12.64,20,2013,No Holiday,0,0,32.0,1
3764,2052,2,LEMONADE,2/25/14,11.96,26,2014,No Holiday,0,0,28.4,1
3772,2052,2,LEMONADE,2/25/15,11.45,28,2015,No Holiday,0,0,41.0,1
3788,2052,2,LEMONADE,2/26/13,12.64,18,2013,No Holiday,0,0,32.0,1
3796,2052,2,LEMONADE,2/26/14,11.96,22,2014,No Holiday,0,0,37.4,1
3804,2052,2,LEMONADE,2/26/15,11.45,22,2015,No Holiday,0,0,41.0,1
3812,2052,2,LEMONADE,2/27/12,12.75,20,2012,No Holiday,0,0,30.2,1
3820,2052,2,LEMONADE,2/27/13,12.64,22,2013,No Holiday,0,0,35.6,1
3828,2052,2,LEMONADE,2/27/14,11.96,24,2014,No Holiday,0,0,42.8,1
3836,2052,2,LEMONADE,2/27/15,11.45,24,2015,No Holiday,0,0,37.4,1
3844,2052,2,LEMONADE,2/28/12,12.75,22,2012,No Holiday,0,0,33.8,1
3852,2052,2,LEMONADE,2/28/13,12.64,22,2013,No Holiday,0,0,35.6,1
3860,2052,2,LEMONADE,2/28/14,11.96,26,2014,No Holiday,0,0,41.0,1
4068,2052,2,LEMONADE,2/9/12,12.75,16,2012,No Holiday,0,0,32.0,1
4100,2052,2,LEMONADE,3/1/12,12.75,20,2012,No Holiday,0,0,33.8,1
4120,2052,2,LEMONADE,3/1/13,13.13,56,2013,No Holiday,0,0,39.2,1
4121,2052,2,LEMONADE,3/1/13,13.13,56,2013,No Holiday,0,0,32.0,1
4122,2052,2,LEMONADE,3/1/13,13.41,80,2013,No Holiday,0,0,39.2,1
4123,2052,2,LEMONADE,3/1/13,13.41,80,2013,No Holiday,0,0,32.0,1
4172,2052,2,LEMONADE,3/10/14,11.96,26,2014,No Holiday,0,0,39.2,1
4180,2052,2,LEMONADE,3/10/15,11.45,24,2015,No Holiday,0,0,42.8,1
4204,2052,2,LEMONADE,3/11/14,11.96,20,2014,No Holiday,0,0,46.4,1
4212,2052,2,LEMONADE,3/11/15,11.45,28,2015,No Holiday,0,0,44.6,1
4220,2052,2,LEMONADE,3/12/12,12.75,20,2012,No Holiday,0,0,55.4,1
4228,2052,2,LEMONADE,3/12/13,12.64,16,2013,No Holiday,0,0,37.4,1
4236,2052,2,LEMONADE,3/12/14,11.96,26,2014,No Holiday,0,0,39.2,1
4244,2052,2,LEMONADE,3/12/15,11.45,28,2015,No Holiday,0,0,39.2,1
4252,2052,2,LEMONADE,3/13/12,12.75,16,2012,No Holiday,0,0,50.0,1
4260,2052,2,LEMONADE,3/13/13,12.64,16,2013,No Holiday,0,0,42.8,1
4268,2052,2,LEMONADE,3/13/14,11.96,22,2014,No Holiday,0,0,37.4,1
4276,2052,2,LEMONADE,3/13/15,11.45,22,2015,No Holiday,0,0,46.4,1
4284,2052,2,LEMONADE,3/14/12,12.75,20,2012,No Holiday,0,0,41.0,1
4292,2052,2,LEMONADE,3/14/13,12.64,18,2013,No Holiday,0,0,42.8,1
4300,2052,2,LEMONADE,3/14/14,11.96,26,2014,No Holiday,0,0,41.0,1
4316,2052,2,LEMONADE,3/15/12,12.75,18,2012,No Holiday,0,0,37.4,1
4324,2052,2,LEMONADE,3/15/13,12.64,16,2013,No Holiday,0,0,44.6,1
4348,2052,2,LEMONADE,3/16/12,12.75,16,2012,No Holiday,0,0,42.8,1
4372,2052,2,LEMONADE,3/16/15,11.45,22,2015,No Holiday,0,0,51.8,1
4396,2052,2,LEMONADE,3/17/14,11.96,22,2014,No Holiday,0,0,53.6,1
4404,2052,2,LEMONADE,3/17/15,11.45,22,2015,No Holiday,0,0,53.6,1
4420,2052,2,LEMONADE,3/18/13,12.64,18,2013,No Holiday,0,0,35.6,1
4428,2052,2,LEMONADE,3/18/14,11.96,18,2014,No Holiday,0,0,42.8,1
4436,2052,2,LEMONADE,3/18/15,11.45,22,2015,No Holiday,0,0,51.8,1
4444,2052,2,LEMONADE,3/19/12,12.75,22,2012,No Holiday,0,0,46.4,1
4452,2052,2,LEMONADE,3/19/13,12.64,18,2013,No Holiday,0,0,37.4,1
4460,2052,2,LEMONADE,3/19/14,11.96,20,2014,No Holiday,0,0,32.0,1
4468,2052,2,LEMONADE,3/19/15,11.45,28,2015,No Holiday,0,0,46.4,1
4476,2052,2,LEMONADE,3/2/12,12.75,24,2012,No Holiday,0,0,35.6,1
4500,2052,2,LEMONADE,3/2/15,11.45,20,2015,No Holiday,0,0,39.2,1
4508,2052,2,LEMONADE,3/20/12,12.75,16,2012,No Holiday,0,0,44.6,1
4516,2052,2,LEMONADE,3/20/13,12.64,18,2013,No Holiday,0,0,44.6,1
4524,2052,2,LEMONADE,3/20/14,11.96,18,2014,No Holiday,0,0,39.2,1
4532,2052,2,LEMONADE,3/20/15,11.45,20,2015,No Holiday,0,0,50.0,1
4540,2052,2,LEMONADE,3/21/12,12.75,16,2012,No Holiday,0,0,37.4,1
4548,2052,2,LEMONADE,3/21/13,12.64,20,2013,No Holiday,0,0,46.4,1
4556,2052,2,LEMONADE,3/21/14,11.96,18,2014,No Holiday,0,0,46.4,1
4572,2052,2,LEMONADE,3/22/12,12.75,20,2012,No Holiday,0,0,39.2,1
4580,2052,2,LEMONADE,3/22/13,12.64,20,2013,No Holiday,0,0,41.0,1
4604,2052,2,LEMONADE,3/23/12,12.75,24,2012,No Holiday,0,0,42.8,1
4628,2052,2,LEMONADE,3/23/15,11.45,24,2015,No Holiday,0,0,55.4,1
4652,2052,2,LEMONADE,3/24/14,11.96,26,2014,No Holiday,0,0,39.2,1
4660,2052,2,LEMONADE,3/24/15,11.45,22,2015,No Holiday,0,0,59.0,1
4676,2052,2,LEMONADE,3/25/13,12.64,24,2013,No Holiday,0,0,46.4,1
4684,2052,2,LEMONADE,3/25/14,11.96,20,2014,No Holiday,0,0,42.8,1
4692,2052,2,LEMONADE,3/25/15,11.45,26,2015,No Holiday,0,0,60.8,1
4700,2052,2,LEMONADE,3/26/12,12.75,18,2012,No Holiday,0,0,46.4,1
4708,2052,2,LEMONADE,3/26/13,12.64,24,2013,No Holiday,0,0,32.0,1
4716,2052,2,LEMONADE,3/26/14,11.96,24,2014,No Holiday,0,0,48.2,1
4724,2052,2,LEMONADE,3/26/15,11.45,22,2015,No Holiday,0,0,60.8,1
4732,2052,2,LEMONADE,3/27/12,12.75,20,2012,No Holiday,0,0,48.2,1
4740,2052,2,LEMONADE,3/27/13,12.64,16,2013,No Holiday,0,0,55.4,1
4748,2052,2,LEMONADE,3/27/14,11.96,18,2014,No Holiday,0,0,50.0,1
4756,2052,2,LEMONADE,3/27/15,11.45,22,2015,No Holiday,0,0,62.6,1
4764,2052,2,LEMONADE,3/28/12,12.75,16,2012,No Holiday,0,0,50.0,1
4772,2052,2,LEMONADE,3/28/13,12.64,16,2013,No Holiday,0,0,59.0,1
4780,2052,2,LEMONADE,3/28/14,11.96,24,2014,No Holiday,0,0,41.0,1
4796,2052,2,LEMONADE,3/29/12,12.75,16,2012,No Holiday,0,0,51.8,1
4804,2052,2,LEMONADE,3/29/13,12.64,18,2013,No Holiday,0,0,53.6,1
4844,2052,2,LEMONADE,3/3/14,11.96,24,2014,No Holiday,0,0,44.6,1
4852,2052,2,LEMONADE,3/3/15,11.45,22,2015,No Holiday,0,0,37.4,1
4860,2052,2,LEMONADE,3/30/12,12.75,22,2012,No Holiday,0,0,57.2,1
4884,2052,2,LEMONADE,3/30/15,11.45,26,2015,No Holiday,0,0,62.6,1
4908,2052,2,LEMONADE,3/31/14,11.96,26,2014,No Holiday,0,0,48.2,1
4916,2052,2,LEMONADE,3/31/15,11.45,28,2015,No Holiday,0,0,57.2,1
4932,2052,2,LEMONADE,3/4/13,12.64,20,2013,No Holiday,0,0,35.6,1
4940,2052,2,LEMONADE,3/4/14,11.96,24,2014,No Holiday,0,0,46.4,1
4948,2052,2,LEMONADE,3/4/15,11.45,22,2015,No Holiday,0,0,35.6,1
4956,2052,2,LEMONADE,3/5/12,12.75,22,2012,No Holiday,0,0,44.6,1
4964,2052,2,LEMONADE,3/5/13,12.64,24,2013,No Holiday,0,0,35.6,1
4972,2052,2,LEMONADE,3/5/14,11.96,24,2014,No Holiday,0,0,50.0,1
4980,2052,2,LEMONADE,3/5/15,11.45,26,2015,No Holiday,0,0,37.4,1
4988,2052,2,LEMONADE,3/6/12,12.75,16,2012,No Holiday,0,0,39.2,1
4996,2052,2,LEMONADE,3/6/13,12.64,22,2013,No Holiday,0,0,39.2,1
5004,2052,2,LEMONADE,3/6/14,11.96,18,2014,No Holiday,0,0,46.4,1
5012,2052,2,LEMONADE,3/6/15,11.45,24,2015,No Holiday,0,0,35.6,1
5020,2052,2,LEMONADE,3/7/12,12.75,24,2012,No Holiday,0,0,39.2,1
5028,2052,2,LEMONADE,3/7/13,12.64,18,2013,No Holiday,0,0,39.2,1
5036,2052,2,LEMONADE,3/7/14,11.96,26,2014,No Holiday,0,0,50.0,1
5052,2052,2,LEMONADE,3/8/12,12.75,20,2012,No Holiday,0,0,39.2,1
5060,2052,2,LEMONADE,3/8/13,12.64,20,2013,No Holiday,0,0,32.0,1
5084,2052,2,LEMONADE,3/9/12,12.75,20,2012,No Holiday,0,0,41.0,1
5108,2052,2,LEMONADE,3/9/15,11.45,24,2015,No Holiday,0,0,39.2,1
5124,2052,2,LEMONADE,4/1/13,12.64,18,2013,No Holiday,0,0,46.4,1
5132,2052,2,LEMONADE,4/1/14,11.96,20,2014,No Holiday,0,0,46.4,1
5140,2052,2,LEMONADE,4/1/15,11.45,20,2015,No Holiday,0,0,62.6,1
5148,2052,2,LEMONADE,4/10/12,12.75,18,2012,No Holiday,0,0,50.0,1
5156,2052,2,LEMONADE,4/10/13,12.64,16,2013,No Holiday,0,0,59.0,1
5164,2052,2,LEMONADE,4/10/14,11.96,22,2014,No Holiday,0,0,46.4,1
5172,2052,2,LEMONADE,4/10/15,11.45,24,2015,No Holiday,0,0,57.2,1
5180,2052,2,LEMONADE,4/11/12,12.75,16,2012,No Holiday,0,0,57.2,1
5188,2052,2,LEMONADE,4/11/13,12.64,16,2013,No Holiday,0,0,57.2,1
5196,2052,2,LEMONADE,4/11/14,11.96,20,2014,No Holiday,0,0,48.2,1
5212,2052,2,LEMONADE,4/12/12,12.75,24,2012,No Holiday,0,0,62.6,1
5220,2052,2,LEMONADE,4/12/13,12.64,16,2013,No Holiday,0,0,60.8,1
5244,2052,2,LEMONADE,4/13/12,12.75,18,2012,No Holiday,0,0,66.2,1
