,SELL_ID,SELL_CATEGORY,ITEM_NAME,CALENDAR_DATE,PRICE,QUANTITY,YEAR,HOLIDAY,IS_WEEKEND,IS_SCHOOLBREAK,AVERAGE_TEMPERATURE,IS_OUTDOOR
25,2051,2,BURGER,1/1/15,11.53,24,2015,New Year,0,0,37.4,1
26,2051,2,COKE,1/1/15,11.53,24,2015,New Year,0,0,37.4,1
27,2052,2,BURGER,1/1/15,11.45,20,2015,New Year,0,0,37.4,1
28,2052,2,LEMONADE,1/1/15,11.45,20,2015,New Year,0,0,37.4,1
29,2053,2,BURGER,1/1/15,10.81,36,2015,New Year,0,0,37.4,1
30,2053,2,COFFEE,1/1/15,10.81,36,2015,New Year,0,0,37.4,1
31,2053,2,COKE,1/1/15,10.81,36,2015,New Year,0,0,37.4,1
32,1070,0,BURGER,1/10/12,15.5,108,2012,No Holiday,0,0,24.8,0
33,2051,2,BURGER,1/10/12,12.73,40,2012,No Holiday,0,0,24.8,0
34,2051,2,COKE,1/10/12,12.73,40,2012,No Holiday,0,0,24.8,0
35,2052,2,BURGER,1/10/12,12.75,28,2012,No Holiday,0,0,24.8,0
36,2052,2,LEMONADE,1/10/12,12.75,28,2012,No Holiday,0,0,24.8,0
37,2053,2,BURGER,1/10/12,12.6,58,2012,No Holiday,0,0,24.8,0
38,2053,2,COFFEE,1/10/12,12.6,58,2012,No Holiday,0,0,24.8,0
39,2053,2,COKE,1/10/12,12.6,58,2012,No Holiday,0,0,24.8,0
40,1070,0,BURGER,1/10/13,15.5,104,2013,No Holiday,0,0,28.4,0
41,2051,2,BURGER,1/10/13,13.13,32,2013,No Holiday,0,0,28.4,0
42,2051,2,COKE,1/10/13,13.13,32,2013,No Holiday,0,0,28.4,0
43,2052,2,BURGER,1/10/13,12.64,24,2013,No Holiday,0,0,28.4,0
44,2052,2,LEMONADE,1/10/13,12.64,24,2013,No Holiday,0,0,28.4,0
45,2053,2,BURGER,1/10/13,13.41,48,2013,No Holiday,0,0,28.4,0
46,2053,2,COFFEE,1/10/13,13.41,48,2013,No Holiday,0,0,28.4,0
47,2053,2,COKE,1/10/13,13.41,48,2013,No Holiday,0,0,28.4,0
48,1070,0,BURGER,1/10/14,15.5,102,2014,No Holiday,0,0,24.8,0
49,2051,2,BURGER,1/10/14,13.27,38,2014,No Holiday,0,0,24.8,0
50,2051,2,COKE,1/10/14,13.27,38,2014,No Holiday,0,0,24.8,0
51,2052,2,BURGER,1/10/14,11.96,30,2014,No Holiday,0,0,24.8,0
52,2052,2,LEMONADE,1/10/14,11.96,30,2014,No Holiday,0,0,24.8,0
53,2053,2,BURGER,1/10/14,12.37,54,2014,No Holiday,0,0,24.8,0
54,2053,2,COFFEE,1/10/14,12.37,54,2014,No Holiday,0,0,24.8,0
55,2053,2,COKE,1/10/14,12.37,54,2014,No Holiday,0,0,24.8,0
56,1070,0,BURGER,1/10/15,14.0,80,2015,No Holiday,1,0,28.4,0
57,2051,2,BURGER,1/10/15,11.53,24,2015,No Holiday,1,0,28.4,0
58,2051,2,COKE,1/10/15,11.53,24,2015,No Holiday,1,0,28.4,0
59,2052,2,BURGER,1/10/15,11.45,20,2015,No Holiday,1,0,28.4,0
60,2052,2,LEMONADE,1/10/15,11.45,20,2015,No Holiday,1,0,28.4,0
61,2053,2,BURGER,1/10/15,10.81,48,2015,No Holiday,1,0,28.4,0
62,2053,2,COFFEE,1/10/15,10.81,48,2015,No Holiday,1,0,28.4,0
63,2053,2,COKE,1/10/15,10.81,48,2015,No Holiday,1,0,28.4,0
64,1070,0,BURGER,1/11/12,15.5,104,2012,No Holiday,0,0,21.2,0
65,2051,2,BURGER,1/11/12,12.73,32,2012,No Holiday,0,0,21.2,0
66,2051,2,COKE,1/11/12,12.73,32,2012,No Holiday,0,0,21.2,0
67,2052,2,BURGER,1/11/12,12.75,26,2012,No Holiday,0,0,21.2,0
68,2052,2,LEMONADE,1/11/12,12.75,26,2012,No Holiday,0,0,21.2,0
69,2053,2,BURGER,1/11/12,12.6,52,2012,No Holiday,0,0,21.2,0
70,2053,2,COFFEE,1/11/12,12.6,52,2012,No Holiday,0,0,21.2,0
71,2053,2,COKE,1/11/12,12.6,52,2012,No Holiday,0,0,21.2,0
72,1070,0,BURGER,1/11/13,15.5,102,2013,No Holiday,0,0,24.8,0
73,2051,2,BURGER,1/11/13,13.13,36,2013,No Holiday,0,0,24.8,0
74,2051,2,COKE,1/11/13,13.13,36,2013,No Holiday,0,0,24.8,0
75,2052,2,BURGER,1/11/13,12.64,24,2013,No Holiday,0,0,24.8,0
76,2052,2,LEMONADE,1/11/13,12.64,24,2013,No Holiday,0,0,24.8,0
77,2053,2,BURGER,1/11/13,13.41,54,2013,No Holiday,0,0,24.8,0
78,2053,2,COFFEE,1/11/13,13.41,54,2013,No Holiday,0,0,24.8,0
79,2053,2,COKE,1/11/13,13.41,54,2013,No Holiday,0,0,24.8,0
80,1070,0,BURGER,1/11/14,15.5,76,2014,No Holiday,1,0,30.2,0
81,2051,2,BURGER,1/11/14,13.27,28,2014,No Holiday,1,0,30.2,0
82,2051,2,COKE,1/11/14,13.27,28,2014,No Holiday,1,0,30.2,0
83,2052,2,BURGER,1/11/14,11.96,24,2014,No Holiday,1,0,30.2,0
84,2052,2,LEMONADE,1/11/14,11.96,24,2014,No Holiday,1,0,30.2,0
85,2053,2,BURGER,1/11/14,12.37,42,2014,No Holiday,1,0,30.2,0
86,2053,2,COFFEE,1/11/14,12.37,42,2014,No Holiday,1,0,30.2,0
87,2053,2,COKE,1/11/14,12.37,42,2014,No Holiday,1,0,30.2,0
88,1070,0,BURGER,1/11/15,14.0,72,2015,No Holiday,1,0,32.0,1
89,2051,2,BURGER,1/11/15,11.53,20,2015,No Holiday,1,0,32.0,1
90,2051,2,COKE,1/11/15,11.53,20,2015,No Holiday,1,0,32.0,1
91,2052,2,BURGER,1/11/15,11.45,22,2015,No Holiday,1,0,32.0,1
92,2052,2,LEMONADE,1/11/15,11.45,22,2015,No Holiday,1,0,32.0,1
93,2053,2,BURGER,1/11/15,10.81,36,2015,No Holiday,1,0,32.0,1
94,2053,2,COFFEE,1/11/15,10.81,36,2015,No Holiday,1,0,32.0,1
95,2053,2,COKE,1/11/15,10.81,36,2015,No Holiday,1,0,32.0,1
96,1070,0,BURGER,1/12/12,15.5,102,2012,No Holiday,0,0,24.8,0
97,2051,2,BURGER,1/12/12,12.73,32,2012,No Holiday,0,0,24.8,0
98,2051,2,COKE,1/12/12,12.73,32,2012,No Holiday,0,0,24.8,0
99,2052,2,BURGER,1/12/12,12.75,26,2012,No Holiday,0,0,24.8,0
100,2052,2,LEMONADE,1/12/12,12.75,26,2012,No Holiday,0,0,24.8,0
101,2053,2,BURGER,1/12/12,12.6,60,2012,No Holiday,0,0,24.8,0
102,2053,2,COFFEE,1/12/12,12.6,60,2012,No Holiday,0,0,24.8,0
103,2053,2,COKE,1/12/12,12.6,60,2012,No Holiday,0,0,24.8,0
104,1070,0,BURGER,1/12/13,15.5,74,2013,No Holiday,1,0,28.4,0
105,2051,2,BURGER,1/12/13,13.13,22,2013,No Holiday,1,0,28.4,0
106,2051,2,COKE,1/12/13,13.13,22,2013,No Holiday,1,0,28.4,0
107,2052,2,BURGER,1/12/13,12.64,18,2013,No Holiday,1,0,28.4,0
108,2052,2,LEMONADE,1/12/13,12.64,18,2013,No Holiday,1,0,28.4,0
109,2053,2,BURGER,1/12/13,13.41,40,2013,No Holiday,1,0,28.4,0
110,2053,2,COFFEE,1/12/13,13.41,40,2013,No Holiday,1,0,28.4,0
111,2053,2,COKE,1/12/13,13.41,40,2013,No Holiday,1,0,28.4,0
112,1070,0,BURGER,1/12/14,15.5,76,2014,No Holiday,1,0,28.4,0
113,2051,2,BURGER,1/12/14,13.27,22,2014,No Holiday,1,0,28.4,0
114,2051,2,COKE,1/12/14,13.27,22,2014,No Holiday,1,0,28.4,0
115,2052,2,BURGER,1/12/14,11.96,24,2014,No Holiday,1,0,28.4,0
116,2052,2,LEMONADE,1/12/14,11.96,24,2014,No Holiday,1,0,28.4,0
117,2053,2,BURGER,1/12/14,12.37,40,2014,No Holiday,1,0,28.4,0
118,2053,2,COFFEE,1/12/14,12.37,40,2014,No Holiday,1,0,28.4,0
119,2053,2,COKE,1/12/14,12.37,40,2014,No Holiday,1,0,28.4,0
120,1070,0,BURGER,1/12/15,14.0,122,2015,No Holiday,0,0,26.6,0
121,2051,2,BURGER,1/12/15,11.53,38,2015,No Holiday,0,0,26.6,0
122,2051,2,COKE,1/12/15,11.53,38,2015,No Holiday,0,0,26.6,0
123,2052,2,BURGER,1/12/15,11.45,28,2015,No Holiday,0,0,26.6,0
124,2052,2,LEMONADE,1/12/15,11.45,28,2015,No Holiday,0,0,26.6,0
125,2053,2,BURGER,1/12/15,10.81,64,2015,No Holiday,0,0,26.6,0
126,2053,2,COFFEE,1/12/15,10.81,64,2015,No Holiday,0,0,26.6,0
127,2053,2,COKE,1/12/15,10.81,64,2015,No Holiday,0,0,26.6,0
128,1070,0,BURGER,1/13/12,15.5,100,2012,No Holiday,0,0,26.6,0
129,2051,2,BURGER,1/13/12,12.73,40,2012,No Holiday,0,0,26.6,0
130,2051,2,COKE,1/13/12,12.73,40,2012,No Holiday,0,0,26.6,0
131,2052,2,BURGER,1/13/12,12.75,26,2012,No Holiday,0,0,26.6,0
132,2052,2,LEMONADE,1/13/12,12.75,26,2012,No Holiday,0,0,26.6,0
133,2053,2,BURGER,1/13/12,12.6,58,2012,No Holiday,0,0,26.6,0
134,2053,2,COFFEE,1/13/12,12.6,58,2012,No Holiday,0,0,26.6,0
135,2053,2,COKE,1/13/12,12.6,58,2012,No Holiday,0,0,26.6,0
136,1070,0,BURGER,1/13/13,15.5,70,2013,No Holiday,1,0,30.2,0
137,2051,2,BURGER,1/13/13,13.13,26,2013,No Holiday,1,0,30.2,0
138,2051,2,COKE,1/13/13,13.13,26,2013,No Holiday,1,0,30.2,0
139,2052,2,BURGER,1/13/13,12.64,18,2013,No Holiday,1,0,30.2,0
140,2052,2,LEMONADE,1/13/13,12.64,18,2013,No Holiday,1,0,30.2,0
141,2053,2,BURGER,1/13/13,13.41,32,2013,No Holiday,1,0,30.2,0
142,2053,2,COFFEE,1/13/13,13.41,32,2013,No Holiday,1,0,30.2,0
143,2053,2,COKE,1/13/13,13.41,32,2013,No Holiday,1,0,30.2,0
144,1070,0,BURGER,1/13/14,15.5,104,2014,No Holiday,0,0,28.4,0
145,2051,2,BURGER,1/13/14,13.27,38,2014,No Holiday,0,0,28.4,0
146,2051,2,COKE,1/13/14,13.27,38,2014,No Holiday,0,0,28.4,0
147,2052,2,BURGER,1/13/14,11.96,24,2014,No Holiday,0,0,28.4,0
148,2052,2,LEMONADE,1/13/14,11.96,24,2014,No Holiday,0,0,28.4,0
149,2053,2,BURGER,1/13/14,12.37,60,2014,No Holiday,0,0,28.4,0
150,2053,2,COFFEE,1/13/14,12.37,60,2014,No Holiday,0,0,28.4,0
151,2053,2,COKE,1/13/14,12.37,60,2014,No Holiday,0,0,28.4,0
152,1070,0,BURGER,1/13/15,14.0,116,2015,No Holiday,0,0,28.4,0
153,2051,2,BURGER,1/13/15,11.53,38,2015,No Holiday,0,0,28.4,0
154,2051,2,COKE,1/13/15,11.53,38,2015,No Holiday,0,0,28.4,0
155,2052,2,BURGER,1/13/15,11.45,28,2015,No Holiday,0,0,28.4,0
156,2052,2,LEMONADE,1/13/15,11.45,28,2015,No Holiday,0,0,28.4,0
157,2053,2,BURGER,1/13/15,10.81,66,2015,No Holiday,0,0,28.4,0
158,2053,2,COFFEE,1/13/15,10.81,66,2015,No Holiday,0,0,28.4,0
159,2053,2,COKE,1/13/15,10.81,66,2015,No Holiday,0,0,28.4,0
160,1070,0,BURGER,1/14/12,15.5,74,2012,No Holiday,1,0,23.0,0
161,2051,2,BURGER,1/14/12,12.73,24,2012,No Holiday,1,0,23.0,0
162,2051,2,COKE,1/14/12,12.73,24,2012,No Holiday,1,0,23.0,0
163,2052,2,BURGER,1/14/12,12.75,20,2012,No Holiday,1,0,23.0,0
164,2052,2,LEMONADE,1/14/12,12.75,20,2012,No Holiday,1,0,23.0,0
165,2053,2,BURGER,1/14/12,12.6,42,2012,No Holiday,1,0,23.0,0
166,2053,2,COFFEE,1/14/12,12.6,42,2012,No Holiday,1,0,23.0,0
167,2053,2,COKE,1/14/12,12.6,42,2012,No Holiday,1,0,23.0,0
168,1070,0,BURGER,1/14/13,15.5,100,2013,No Holiday,0,1,30.2,0
169,2051,2,BURGER,1/14/13,13.13,36,2013,No Holiday,0,1,30.2,0
170,2051,2,COKE,1/14/13,13.13,36,2013,No Holiday,0,1,30.2,0
171,2052,2,BURGER,1/14/13,12.64,26,2013,No Holiday,0,1,30.2,0
172,2052,2,LEMONADE,1/14/13,12.64,26,2013,No Holiday,0,1,30.2,0
173,2053,2,BURGER,1/14/13,13.41,48,2013,No Holiday,0,1,30.2,0
174,2053,2,COFFEE,1/14/13,13.41,48,2013,No Holiday,0,1,30.2,0
175,2053,2,COKE,1/14/13,13.41,48,2013,No Holiday,0,1,30.2,0
176,1070,0,BURGER,1/14/14,15.5,86,2014,No Holiday,0,0,28.4,1
177,2051,2,BURGER,1/14/14,13.27,24,2014,No Holiday,0,0,28.4,1
178,2051,2,COKE,1/14/14,13.27,24,2014,No Holiday,0,0,28.4,1
179,2052,2,BURGER,1/14/14,11.96,26,2014,No Holiday,0,0,28.4,1
180,2052,2,LEMONADE,1/14/14,11.96,26,2014,No Holiday,0,0,28.4,1
181,2053,2,BURGER,1/14/14,12.37,52,2014,No Holiday,0,0,28.4,1
182,2053,2,COFFEE,1/14/14,12.37,52,2014,No Holiday,0,0,28.4,1
183,2053,2,COKE,1/14/14,12.37,52,2014,No Holiday,0,0,28.4,1
184,1070,0,BURGER,1/14/15,14.0,122,2015,No Holiday,0,0,30.2,0
185,2051,2,BURGER,1/14/15,11.53,42,2015,No Holiday,0,0,30.2,0
186,2051,2,COKE,1/14/15,11.53,42,2015,No Holiday,0,0,30.2,0
187,2052,2,BURGER,1/14/15,11.45,30,2015,No Holiday,0,0,30.2,0
188,2052,2,LEMONADE,1/14/15,11.45,30,2015,No Holiday,0,0,30.2,0
189,2053,2,BURGER,1/14/15,10.81,66,2015,No Holiday,0,0,30.2,0
190,2053,2,COFFEE,1/14/15,10.81,66,2015,No Holiday,0,0,30.2,0
191,2053,2,COKE,1/14/15,10.81,66,2015,No Holiday,0,0,30.2,0
192,1070,0,BURGER,1/15/12,15.5,60,2012,No Holiday,1,0,32.0,1
193,2051,2,BURGER,1/15/12,12.73,22,2012,No Holiday,1,0,32.0,1
194,2051,2,COKE,1/15/12,12.73,22,2012,No Holiday,1,0,32.0,1
195,2052,2,BURGER,1/15/12,12.75,18,2012,No Holiday,1,0,32.0,1
196,2052,2,LEMONADE,1/15/12,12.75,18,2012,No Holiday,1,0,32.0,1
197,2053,2,BURGER,1/15/12,12.6,32,2012,No Holiday,1,0,32.0,1
198,2053,2,COFFEE,1/15/12,12.6,32,2012,No Holiday,1,0,32.0,1
199,2053,2,COKE,1/15/12,12.6,32,2012,No Holiday,1,0,32.0,1
200,1070,0,BURGER,1/15/13,15.5,100,2013,No Holiday,0,1,30.2,0
201,2051,2,BURGER,1/15/13,13.13,32,2013,No Holiday,0,1,30.2,0
202,2051,2,COKE,1/15/13,13.13,32,2013,No Holiday,0,1,30.2,0
203,2052,2,BURGER,1/15/13,12.64,26,2013,No Holiday,0,1,30.2,0
204,2052,2,LEMONADE,1/15/13,12.64,26,2013,No Holiday,0,1,30.2,0
205,2053,2,BURGER,1/15/13,13.41,50,2013,No Holiday,0,1,30.2,0
206,2053,2,COFFEE,1/15/13,13.41,50,2013,No Holiday,0,1,30.2,0
207,2053,2,COKE,1/15/13,13.41,50,2013,No Holiday,0,1,30.2,0
208,1070,0,BURGER,1/15/14,15.5,104,2014,No Holiday,0,0,26.6,0
209,2051,2,BURGER,1/15/14,13.27,36,2014,No Holiday,0,0,26.6,0
210,2051,2,COKE,1/15/14,13.27,36,2014,No Holiday,0,0,26.6,0
211,2052,2,BURGER,1/15/14,11.96,26,2014,No Holiday,0,0,26.6,0
212,2052,2,LEMONADE,1/15/14,11.96,26,2014,No Holiday,0,0,26.6,0
213,2053,2,BURGER,1/15/14,12.37,54,2014,No Holiday,0,0,26.6,0
214,2053,2,COFFEE,1/15/14,12.37,54,2014,No Holiday,0,0,26.6,0
215,2053,2,COKE,1/15/14,12.37,54,2014,No Holiday,0,0,26.6,0
216,1070,0,BURGER,1/15/15,14.0,104,2015,No Holiday,0,0,32.0,1
217,2051,2,BURGER,1/15/15,11.53,36,2015,No Holiday,0,0,32.0,1
218,2051,2,COKE,1/15/15,11.53,36,2015,No Holiday,0,0,32.0,1
219,2052,2,BURGER,1/15/15,11.45,28,2015,No Holiday,0,0,32.0,1
220,2052,2,LEMONADE,1/15/15,11.45,28,2015,No Holiday,0,0,32.0,1
221,2053,2,BURGER,1/15/15,10.81,56,2015,No Holiday,0,0,32.0,1
222,2053,2,COFFEE,1/15/15,10.81,56,2015,No Holiday,0,0,32.0,1
223,2053,2,COKE,1/15/15,10.81,56,2015,No Holiday,0,0,32.0,1
224,1070,0,BURGER,1/16/12,15.5,104,2012,No Holiday,0,0,23.0,0
225,2051,2,BURGER,1/16/12,12.73,40,2012,No Holiday,0,0,23.0,0
226,2051,2,COKE,1/16/12,12.73,40,2012,No Holiday,0,0,23.0,0
227,2052,2,BURGER,1/16/12,12.75,28,2012,No Holiday,0,0,23.0,0
228,2052,2,LEMONADE,1/16/12,12.75,28,2012,No Holiday,0,0,23.0,0
229,2053,2,BURGER,1/16/12,12.6,56,2012,No Holiday,0,0,23.0,0
230,2053,2,COFFEE,1/16/12,12.6,56,2012,No Holiday,0,0,23.0,0
231,2053,2,COKE,1/16/12,12.6,56,2012,No Holiday,0,0,23.0,0
232,1070,0,BURGER,1/16/13,15.5,84,2013,No Holiday,0,1,30.2,1
233,2051,2,BURGER,1/16/13,13.13,32,2013,No Holiday,0,1,30.2,1
234,2051,2,COKE,1/16/13,13.13,32,2013,No Holiday,0,1,30.2,1
235,2052,2,BURGER,1/16/13,12.64,24,2013,No Holiday,0,1,30.2,1
236,2052,2,LEMONADE,1/16/13,12.64,24,2013,No Holiday,0,1,30.2,1
237,2053,2,BURGER,1/16/13,13.41,46,2013,No Holiday,0,1,30.2,1
238,2053,2,COFFEE,1/16/13,13.41,46,2013,No Holiday,0,1,30.2,1
239,2053,2,COKE,1/16/13,13.41,46,2013,No Holiday,0,1,30.2,1
240,1070,0,BURGER,1/16/14,15.5,100,2014,No Holiday,0,0,24.8,0
241,2051,2,BURGER,1/16/14,13.27,38,2014,No Holiday,0,0,24.8,0
242,2051,2,COKE,1/16/14,13.27,38,2014,No Holiday,0,0,24.8,0
243,2052,2,BURGER,1/16/14,11.96,26,2014,No Holiday,0,0,24.8,0
244,2052,2,LEMONADE,1/16/14,11.96,26,2014,No Holiday,0,0,24.8,0
245,2053,2,BURGER,1/16/14,12.37,56,2014,No Holiday,0,0,24.8,0
246,2053,2,COFFEE,1/16/14,12.37,56,2014,No Holiday,0,0,24.8,0
247,2053,2,COKE,1/16/14,12.37,56,2014,No Holiday,0,0,24.8,0
248,1070,0,BURGER,1/16/15,14.0,100,2015,No Holiday,0,0,32.0,1
249,2051,2,BURGER,1/16/15,11.53,32,2015,No Holiday,0,0,32.0,1
250,2051,2,COKE,1/16/15,11.53,32,2015,No Holiday,0,0,32.0,1
251,2052,2,BURGER,1/16/15,11.45,22,2015,No Holiday,0,0,32.0,1
252,2052,2,LEMONADE,1/16/15,11.45,22,2015,No Holiday,0,0,32.0,1
253,2053,2,BURGER,1/16/15,10.81,60,2015,No Holiday,0,0,32.0,1
254,2053,2,COFFEE,1/16/15,10.81,60,2015,No Holiday,0,0,32.0,1
255,2053,2,COKE,1/16/15,10.81,60,2015,No Holiday,0,0,32.0,1
256,1070,0,BURGER,1/17/12,15.5,106,2012,No Holiday,0,0,23.0,0
257,2051,2,BURGER,1/17/12,12.73,38,2012,No Holiday,0,0,23.0,0
258,2051,2,COKE,1/17/12,12.73,38,2012,No Holiday,0,0,23.0,0
259,2052,2,BURGER,1/17/12,12.75,22,2012,No Holiday,0,0,23.0,0
260,2052,2,LEMONADE,1/17/12,12.75,22,2012,No Holiday,0,0,23.0,0
261,2053,2,BURGER,1/17/12,12.6,54,2012,No Holiday,0,0,23.0,0
262,2053,2,COFFEE,1/17/12,12.6,54,2012,No Holiday,0,0,23.0,0
263,2053,2,COKE,1/17/12,12.6,54,2012,No Holiday,0,0,23.0,0
264,1070,0,BURGER,1/17/13,15.5,82,2013,No Holiday,0,1,30.2,1
265,2051,2,BURGER,1/17/13,13.13,26,2013,No Holiday,0,1,30.2,1
266,2051,2,COKE,1/17/13,13.13,26,2013,No Holiday,0,1,30.2,1
267,2052,2,BURGER,1/17/13,12.64,22,2013,No Holiday,0,1,30.2,1
268,2052,2,LEMONADE,1/17/13,12.64,22,2013,No Holiday,0,1,30.2,1
269,2053,2,BURGER,1/17/13,13.41,42,2013,No Holiday,0,1,30.2,1
270,2053,2,COFFEE,1/17/13,13.41,42,2013,No Holiday,0,1,30.2,1
271,2053,2,COKE,1/17/13,13.41,42,2013,No Holiday,0,1,30.2,1
272,1070,0,BURGER,1/17/14,15.5,106,2014,No Holiday,0,0,26.6,0
273,2051,2,BURGER,1/17/14,13.27,36,2014,No Holiday,0,0,26.6,0
274,2051,2,COKE,1/17/14,13.27,36,2014,No Holiday,0,0,26.6,0
275,2052,2,BURGER,1/17/14,11.96,24,2014,No Holiday,0,0,26.6,0
276,2052,2,LEMONADE,1/17/14,11.96,24,2014,No Holiday,0,0,26.6,0
277,2053,2,BURGER,1/17/14,12.37,54,2014,No Holiday,0,0,26.6,0
278,2053,2,COFFEE,1/17/14,12.37,54,2014,No Holiday,0,0,26.6,0
279,2053,2,COKE,1/17/14,12.37,54,2014,No Holiday,0,0,26.6,0
280,1070,0,BURGER,1/17/15,14.0,78,2015,No Holiday,1,0,30.2,0
281,2051,2,BURGER,1/17/15,11.53,24,2015,No Holiday,1,0,30.2,0
282,2051,2,COKE,1/17/15,11.53,24,2015,No Holiday,1,0,30.2,0
283,2052,2,BURGER,1/17/15,11.45,22,2015,No Holiday,1,0,30.2,0
284,2052,2,LEMONADE,1/17/15,11.45,22,2015,No Holiday,1,0,30.2,0
285,2053,2,BURGER,1/17/15,10.81,48,2015,No Holiday,1,0,30.2,0
286,2053,2,COFFEE,1/17/15,10.81,48,2015,No Holiday,1,0,30.2,0
287,2053,2,COKE,1/17/15,10.81,48,2015,No Holiday,1,0,30.2,0
288,1070,0,BURGER,1/18/12,15.5,108,2012,No Holiday,0,0,23.0,0
289,2051,2,BURGER,1/18/12,12.73,40,2012,No Holiday,0,0,23.0,0
290,2051,2,COKE,1/18/12,12.73,40,2012,No Holiday,0,0,23.0,0
291,2052,2,BURGER,1/18/12,12.75,24,2012,No Holiday,0,0,23.0,0
292,2052,2,LEMONADE,1/18/12,12.75,24,2012,No Holiday,0,0,23.0,0
293,2053,2,BURGER,1/18/12,12.6,58,2012,No Holiday,0,0,23.0,0
294,2053,2,COFFEE,1/18/12,12.6,58,2012,No Holiday,0,0,23.0,0
295,2053,2,COKE,1/18/12,12.6,58,2012,No Holiday,0,0,23.0,0
296,1070,0,BURGER,1/18/13,15.5,84,2013,No Holiday,0,1,32.0,1
297,2051,2,BURGER,1/18/13,13.13,32,2013,No Holiday,0,1,32.0,1
298,2051,2,COKE,1/18/13,13.13,32,2013,No Holiday,0,1,32.0,1
299,2052,2,BURGER,1/18/13,12.64,20,2013,No Holiday,0,1,32.0,1
300,2052,2,LEMONADE,1/18/13,12.64,20,2013,No Holiday,0,1,32.0,1
301,2053,2,BURGER,1/18/13,13.41,40,2013,No Holiday,0,1,32.0,1
302,2053,2,COFFEE,1/18/13,13.41,40,2013,No Holiday,0,1,32.0,1
303,2053,2,COKE,1/18/13,13.41,40,2013,No Holiday,0,1,32.0,1
304,1070,0,BURGER,1/18/14,15.5,70,2014,No Holiday,1,0,28.4,0
305,2051,2,BURGER,1/18/14,13.27,24,2014,No Holiday,1,0,28.4,0
306,2051,2,COKE,1/18/14,13.27,24,2014,No Holiday,1,0,28.4,0
307,2052,2,BURGER,1/18/14,11.96,18,2014,No Holiday,1,0,28.4,0
308,2052,2,LEMONADE,1/18/14,11.96,18,2014,No Holiday,1,0,28.4,0
309,2053,2,BURGER,1/18/14,12.37,40,2014,No Holiday,1,0,28.4,0
310,2053,2,COFFEE,1/18/14,12.37,40,2014,No Holiday,1,0,28.4,0
311,2053,2,COKE,1/18/14,12.37,40,2014,No Holiday,1,0,28.4,0
312,1070,0,BURGER,1/18/15,14.0,68,2015,No Holiday,1,0,33.8,1
313,2051,2,BURGER,1/18/15,11.53,20,2015,No Holiday,1,0,33.8,1
314,2051,2,COKE,1/18/15,11.53,20,2015,No Holiday,1,0,33.8,1
315,2052,2,BURGER,1/18/15,11.45,22,2015,No Holiday,1,0,33.8,1
316,2052,2,LEMONADE,1/18/15,11.45,22,2015,No Holiday,1,0,33.8,1
317,2053,2,BURGER,1/18/15,10.81,40,2015,No Holiday,1,0,33.8,1
318,2053,2,COFFEE,1/18/15,10.81,40,2015,No Holiday,1,0,33.8,1
319,2053,2,COKE,1/18/15,10.81,40,2015,No Holiday,1,0,33.8,1
